firm_id,firmname,firmname_page,firmname_start_line,firmname_end_line,next_firmname_start_line
883,Bergbau-Akt.-Ges. „Bayerland“,521,21215,21215,21247
884,Bayerische Mineral-Industrie Aktiengesellschaft,522,21247,21247,21275
885,Madruck Brikett Akt.-Ges.,522,21275,21275,21309
886,Torfwerk Sanimoor Akt.-Ges.,523,21309,21309,21328
887,Montania Akt.-Ges. für Bergbau,523,21328,21328,21391
888,Niederrheinische Bergwerks-Akt.-Ges.,524,21391,21391,21486
889,Bergbaugesellschaft Niesky Akt.-Ges.,525,21486,21486,21506
890,Gutehoffnungshütte Oberhausen Akt.-Ges.,525,21506,21506,21567
891,Ziegelsteine einschliesslich,526,21567,21567,21687
892,"Bergwerks- u. Radiumbad Oberschlema Akt.-Ges,.,",528,21687,21687,21694
893,Staatsmoorgesellschaft Akt.-Ges.,528,21694,21694,21731
894,Torfwerk Oldenburg Akt.-Ges.,529,21731,21731,21752
895,"Niederrheinische Braunkohlenwerke, Akt.-Ges.",529,21752,21752,21790
896,Actien-Verein Johanneshütte,530,21790,21790,21810
897,Siegen-Solinger Gussstahl-Aetien-Verein,530,21810,21810,21864
898,Hedwigshütte Anthraeit- Kohlen- und Kokeswerke,531,21864,21864,21947
899,Jura Ölschiefer-Werke Akt.-Ges.,532,21947,21947,22019
900,"Württembergische Mineral-Industrie, Aktiengesellschaft",533,22019,22019,22038
901,"Torfwerk Kirchseemoor Akt.-Ges., in Liqu., Bad Tölz,",533,22038,22038,22052
902,Hüttenwerk Vollgold Aktien-Gesellschaft,533,22052,22052,22090
903,"Torfplattenwerke Akt.-Ges., Triangel (Prov. Hannover).",534,22090,22090,22111
904,"Braunkohlen- u. Tonindustrie Aktiengesellschaft „Bruto A. G.“, Triebel (N.-L.).",534,22111,22112,22126
905,VereinigteGraphit-u. Tiegelwerke OÖbernzell-Untergriesbaelr Akt.-Ges. in Untergriesbach (Bayern).,535,22126,22127,22188
906,Niederschlesische Bergbau-Akt.-Ges.,535,22188,22188,22288
907,"Metallindustrie, Maschinen-, -Apparate- und Fahrzeugbau, Bdelmetall- und Schmuckwaren.",537,22288,22289,22289
908,Bdelmetall- und Schmuckwaren. Automobil-Handels-Aktien-Gesellschaft,537,22289,22290,22309
909,"Fafnirwerke, Act.-Ges. (Aachener Stahlwaarenfabrik) i.Liqu.",537,22309,22309,22398
910,Rheinische Nadelfabriken Akt.-Ges.,539,22398,22398,22467
911,Fabrik landwirtschaftlicher Maschinen Achthal Akt.-Ges.,540,22467,22467,22487
912,"Heimann-Ortheiler Akt.-Ges. in Liqu., Ahlen i. W.",540,22487,22487,22490
913,"A. Schomaker & Cie, Akt.-Ges.",540,22490,22490,22512
914,Westfälische Stanz- und Emaillir-Werke A.-6.,540,22512,22512,22547
915,"Maschinen- und Fahrzeugfabriken Alfeld-Delligsen,",541,22547,22547,22617
916,"Metallwerke Rudolph, Akt.-Ges.",542,22617,22617,22655
917,Vereinigte Bierbach’sche Drahtwerke Akt.-Ges. in Ligu.,542,22655,22655,22666
918,Altonaer Maschinenbau-Akt.-Ges.,543,22666,22666,22686
919,"Sparo Aktiengesellschaft, Altona-Bahrenfeld. am Konkurs.)",543,22686,22686,22704
920,„Heag‘“ Hannoversche Eisengiesserei u. Maschinenfabrik,543,22704,22704,22784
921,"Ewel & Lietzau Akt.-Ges., Angerburg. cin Konkurs.)",544,22784,22784,22791
922,"Fahrzeugfabrik Ansbach Akt.-Ges,.,",544,22791,22791,22817
923,"Apollo-Werke, Akt.-Ges. in Apolda,",545,22817,22817,22843
924,"Wilhelm Renger & Cie. Akt.-Ges., Arnstadt i. Th,",545,22843,22843,22866
925,"Ernst Gessner, Aktiengesellschaft",546,22866,22866,22892
926,"F. A. Lange Metallwerke Aktiengesellschaft,",546,22892,22892,22949
927,Christian Gottlieb Wellner Akt.-Ges.,547,22949,22949,22973
928,Alpine Akt.-Ges. Eisengiesserei u. Maschinen-Fabrik,547,22973,22973,22997
929,Asbern-Maschinenfabrik Akt.-Ges. in Augsburg-Göggingen.,548,22997,22997,23030
930,Bayerische Flugzeugwerke Aktiengesellschaft,548,23030,23030,23048
931,J. N. Eberle & Cie. Akt.-Ges.,549,23048,23048,23125
932,Vereinigte Fabriken landwirtschaftlicher Maschinen,550,23125,23125,23215
933,Zahnräderfabrik Augsburg vorm. J. Renk (Akt.-Ges.),551,23215,23215,23277
934,Schiele & Bruchsaler — Industriewerke Akt.-Ges.,552,23277,23277,23329
935,Bautzner Stanz- und Emaillirwerk Akt.-Ges. in Liqu.,553,23329,23329,23348
936,"Eisengiesserei u. Maschinenfabrik, Akt.-Ges. in Bautzen.",553,23348,23348,23382
937,"Münekner & Co. Akt.-Ges. in Liqu. in Bautzen,",553,23382,23382,23404
938,"Wotan Akt.-Ges,",554,23404,23404,23422
939,"Gebr. Becker, Akt.-Ges.",554,23422,23422,23438
940,Maschinen- und Waggonbau A.-G. in Liqu.,554,23438,23438,23464
941,_ Bergerhofer Feilenfabrik-Verwertungs-Akt.-Ges.,555,23464,23464,23478
942,"Deutsche Fahrzeugfabrik Akt.-Ges. in Liqu., Berg. Gladbach.",555,23478,23478,23505
943,Hager & Weidmann Akt.-Ges.,555,23505,23505,23530
944,Metallwerk Akt.-Ges. für Maschinen- u. Apparatebau,556,23530,23530,23551
945,Adressator Aktiengesellschaft in Liqu.,556,23551,23551,23565
946,Actien-Gesellschaft H. F. Eckert,556,23565,23565,23650
947,Aktiengesellschaft Ferrum,558,23650,23650,23667
948,Aktiengesellschaft für Patentlampen-Fabrikation,558,23667,23667,23675
949,Aktien-Gesellschaft vorm. H. Gladenbeck & Sohn,558,23675,23675,23698
950,Akuba Aktiengesellschaft für Industriewerte,558,23698,23698,23719
951,Alag Automobile Lastfahrzeuge Aktien-Gesellschaft,559,23719,23719,23751
952,Albatroswerke Akt.-Ges.,559,23751,23751,23802
953,Altmann Akt.-Ges. für Metall-Bearbeitung in Liqu.,560,23802,23802,23820
954,Amabest Adhäsions-Metall-Asbest-Fabrik Akt.-Ges.,560,23820,23820,23836
955,Ambi Maschinenbau Akt.-Ges.,560,23836,23836,23856
956,"Autok Aktiengesellschaft, Fabrik für Triebketten",561,23856,23856,23862
957,"Automobil-Verkehrs-Unternehmen Akt.-Ges. in Liqu., Berlin",561,23862,23862,23873
958,"Autowerkstatt Akt.-Ges. in Liqu., Berlin.",561,23873,23873,23886
959,F. M. Barschall Akt.-Ges.,561,23886,23886,23909
960,"Berlin-Burger Eisenwerk, Aktiengesellschaft in Berlin.",562,23909,23909,23916
961,"Berlin-Oberurseler Industriewerke Akt.-Ges., Berlin.",562,23916,23916,23920
962,Boehm-Werke Akt.-Ges.,562,23920,23920,23937
963,Breuers Rotafix Aktiengesellschaft,562,23937,23937,23959
964,"Brodnitz u. Seydel, Akt.-Ges.",562,23959,23959,23990
965,Brüder Boye Ofenbau-Akt.-Ges. in Liqu.,563,23990,23990,24013
966,Fritz Caspary Akt.-Ges.,563,24013,24013,24085
967,„Charlott“ Garagenbetrieb und Autoreparatur A.-G.,564,24085,24085,24107
968,Daimler-Benz Aktiengesellschaft.,565,24107,24107,24360
969,Dajag Deutsch-Amerikanische Automobil-Industrie A.-G.,568,24360,24360,24375
970,Deutsche Schiffban-Akt.-Ges. in Liqu.,568,24375,24375,24395
971,"Deutsche Werke Akt.-Ges. in Liqu., Berlin",568,24395,24395,24414
972,Dentscher Metallhandel Aktiengesellschaft,569,24414,24414,24475
973,Dinse-Maschinenbau-Akt.-Ges.,570,24475,24475,24522
974,F. 6. Dittmann Aktiengesellschaft,570,24522,24522,24597
975,Diwa-Akt.-Ges.,571,24597,24597,24619
976,„Echophon“ Maschinen-Aktiengesellschaft in Liqu. in Berliu,572,24619,24619,24633
977,Egersdörfer Maschinen Akt.-Ges.,572,24633,24633,24659
978,"Ehrhardt-Automobilwerke A.-G., Berlin.",572,24659,24659,24672
979,Eisengiesserei-Aktiengesellschaft vorm. Keyling & Thomas,572,24672,24672,24707
980,Eisenhandel Akt.-Ges. in Liqu. Berlin,573,24707,24707,24724
981,"Elitewagen-Aktiengesellschaft in Liqu., Berlin.",573,24724,24724,24732
982,„Padag“ Fahrrad-Deutseh Aktiengesellschaft in Liqu.,573,24732,24732,24753
983,"Fertigguss- und Metallwerk Akt.-Ges., Berlin.",574,24753,24753,24755
984,Georg Grauert Akt.-Ges. in Liqu.,574,24755,24755,24817
985,Halvor Breda Akt.-Ges.,575,24817,24817,24851
986,"Hugo Hartmann Akt.-Ges.,",575,24851,24851,24886
987,Rud. A. Hartmann Aktiengesellschaft,576,24886,24886,24914
988,Hartung Akt.-Ges. Berliner Eisengiesserei u.Gussstahlfabrik,576,24914,24914,24955
989,"E. F. Hirsch A.-6., Berlin- Reiniekendorf-West,",577,24955,24955,24960
990,"Holler Aktiengesellschaft, Berlin.",577,24960,24960,24976
991,Imperator-Metallwaren-Fabrik Akt.-Ges.,577,24976,24976,24995
992,"Max Lindner Akt.-Ges. Schloss- u. Scharnierfabrik, Berlin,",577,24995,24995,25018
993,Linke-Hofmann-Busch-Werke Aktiengesellschaft,578,25018,25018,25336
994,E. Maelger Maschinen- u. Apparatebau Akt.-Ges.,582,25336,25336,25357
995,Magnet Motoren Akt.-Ges.,582,25357,25357,25385
996,"J. Mehlich, Aktiengesellschaft",583,25385,25385,25433
997,Metallum Aktiengesellschaft,584,25433,25433,25456
998,"Metallwarenfabrik Julius Bornmann, Akt.-Ges.",584,25456,25456,25476
999,"Metallwarenfabrik Friedrich Gerecke Akt,-Ges. in Liqu.",584,25476,25476,25485
1000,Minimax Aktien -Gesellschaft,584,25485,25485,25596
1001,Motor- und Auto-Zubehör Aktiengesellschaft,586,25596,25596,25603
1002,Motorfahrzengbau Akt.-Ges. in Liqu.,586,25603,25603,25615
1003,Nationale Automobil-Gesellschaft Akt.-Ges.,586,25615,25615,25763
1004,"Norddeutsche Kühlerfabrik, Akt.-Ges.",588,25763,25763,25800
1005,Norddeutsche Schrauben- u. Metall-Werke Akt.-Ges.,589,25800,25800,25858
1006,„Nordun“-Vertriebsgesellschaft für technische Artikel,590,25858,25858,25880
1007,„Vekonom“ Grossflächenwagen-Akt.-Ges.,590,25880,25880,25886
1008,"Olympia, Maschinenbau Akt.-Ges. H. M. Beyer",590,25886,25886,25903
1009,Paulsen & Co. Maschinen und Pflugbau-Werke Akt.-Ges.,590,25903,25903,25934
1010,"„Primissima“ Metallbettstellen-Aktiengesellschaft,",591,25934,25934,25960
1011,Ribag Röhren- und Installationsbedarf Akt.-Ges. in Liqu.,591,25960,25960,25973
1012,Roderwald Aktiengesellschaft in Liqn.,592,25973,25973,25978
1013,H. Römmler Akt.-Ges.,592,25978,25978,26029
1014,Paul Sander & Co. Akt.-Ges.,592,26029,26029,26063
1015,Schnellwaagenfabrik „Utrecht“ W. C. Olland Akt.-Ges.,593,26063,26063,26067
1016,"Schuchardt & Schütte Akt.-Ges., Berlin.",593,26067,26067,26087
1017,Schulz & Sackur Akt.-Ges,593,26087,26087,26135
1018,Schwarz-Presse Aktiengesellschaft,594,26135,26135,26161
1019,"Siecke & Schultz Aktiengesellschaft, Berlin",594,26161,26161,26184
1020,E. Sonnenthal jun. Aktiengesellschaft in Berlin.,595,26184,26184,26203
1021,6. A. Stelzner Aktiengesellschaft,595,26203,26203,26224
1022,Stock Motorpflug Akt.-Ges.,595,26224,26224,26307
1023,Taifun Apparatebau Aktiengesellschaft,597,26307,26307,26326
1024,Taxameter Aktiengesellschaft,597,26326,26326,26353
1025,Thermos-Aktiengesellschaft,597,26353,26353,26398
1026,Thiergärtner & Stöhr,598,26398,26398,26409
1027,Triebwagenbau Aktiengesellschaft,598,26409,26409,26436
1028,Triton-Werke Aktiengesellschaft,599,26436,26436,26455
1029,"Übersee-Metall Akt.-Ges. in Liqu., Berlin.",599,26455,26455,26465
1030,Union Maschinenbau- und Röhren-Industrie Akt.-Ges.,599,26465,26465,26481
1031,Vereinigte Berliner Metallwarenfabriken Akt.-Ges.,599,26481,26481,26491
1032,Voran Automobilbau-Aktiengesellschaft,600,26491,26491,26509
1033,„Vulkan“ Maschinenfabriks-Aktien-Gesellschaft,600,26509,26509,26514
1034,Wand & Kleine „Arubag“ Automobil-Reparatur- und,600,26514,26514,26536
1035,Weissensee-Guss-Akt.-Ges.,600,26536,26536,26560
1036,Wendriner Akt.-Ges. für Automobilbetrieb in Berlin.,601,26560,26560,26566
1037,6. Wolff Aktiengesellschaft für Automaten- u. Automobilbau,601,26566,26566,26578
1038,Zweite Hand Aktiengesellschaft für den Verkauf und die Instandsetzung gebrauchter Kraftwagen,601,26578,26579,26599
1039,Altmann Eisen- und Metall-Akt.-Ges. in Liqu.,601,26599,26599,26612
1040,Eisenbau-Aktiengesellschaft,602,26612,26612,26627
1041,Anker-Werke Akt.-Ges.,602,26627,26627,26721
1042,Eisen- und Hüttenwerke Aktiengesellschaft,603,26721,26721,26789
1043,"Hermann Klincke, Akt.-Ges.",604,26789,26789,26811
1044,"Mummenhoff & Stegemann Akt.-Ges.. Bochum,",604,26811,26811,26821
1045,"Paul Franke & Co. Akt.-Ges. in Böhlitz-Ehrenberg,",605,26821,26821,26831
1046,Berlin-Borsigwalder Metallwerke Löwenberg Akt.-Ges.,605,26831,26831,26891
1047,"K. & Th. Möller Aktiengesellschaft, Brackwede.",606,26891,26891,26923
1048,"Automobilwerke H. Büssing, Akt.-Ges.",606,26923,26923,26960
1049,Braunschweigische Maschinenbau-Anstalt,607,26960,26960,27019
1050,"Edler & Sohn, Akt.-Ges. in Liqu.",608,27019,27019,27026
1051,Eisen-Akt.-Ges.,608,27026,27026,27043
1052,Automobilgesellschaft Bremen-Hastedt Akt.-Ges.,608,27043,27043,27088
1053,Francke Werke Akt.-Ges.,609,27088,27088,27131
1054,Stephan Ketels Akt.-Ges.,609,27131,27131,27167
1055,"„Lloyd-Tresor“ Akt.-Ges.,",610,27167,27167,27185
1056,Norddeutsche Waggonfabrik Akt.-Ges.,610,27185,27185,27239
1057,"Rheineisen-Akt.-Ges., Bremen.",611,27239,27239,27247
1058,Eisenhandel Aktiengesellschaft,611,27247,27247,27270
1059,"Hensel & Co. Akt.-Ges., Breslau. (in Konkurs.)",611,27270,27270,27280
1060,M. A. Lämle Akt.-Ges.,612,27280,27280,27305
1061,Eisen-Industrie Akt.-Ges. in Liqu. in Brühl (Rnld.).,612,27305,27305,27318
1062,"Stahlwerk Brühl Akt.Ges. in Liqu, Brühl b. Köln.",612,27318,27318,27336
1063,Ferrum Industrie- u. Handels-A.-G. in Bünde i. W.,612,27336,27336,27341
1064,Friedrich Goetze Akt.-Ges.,613,27341,27341,27369
1065,Metallwarenfabriken Altona-Celle Akt.-Ges.,613,27369,27369,27399
1066,Batky-Motoren-Werke Akt.-Ges.,613,27399,27399,27423
1067,H. Felber & Co. Akt.-Ges.,614,27423,27423,27445
1068,Maschinenbau-Anstalt Moll Akt.-Ges.,614,27445,27445,27464
1069,U. Pornitz & Co. Akt.-Ges.,614,27464,27464,27487
1070,Sächsische Maschinenfabrik vorm. Rich. Hartmann,615,27487,27487,27585
1071,"Schüttoff Akt.-Ges. in Liqu. in Chemnitz, Rössleıstr. 30.",616,27585,27585,27614
1072,Teuchner & Taenzer Akt.-Ges.,616,27614,27614,27633
1073,Gebrüder Unger Aktiengesellschaft,617,27633,27633,27702
1074,Vulkan Akt.-Ges.,618,27702,27702,27723
1075,"Weber & Borgert Akt.-Ges. in Liqu., Chemnitz.",618,27723,27723,27736
1076,Langensten & 'Schemann Akt.-Ges. Ernsthütte,618,27736,27736,27761
1077,Hans Bergner Akt.-Ges. für Kraftfahrzeuge in Cottbus.,619,27761,27761,27763
1078,Niederlausitzer Automobil-Akt.-Ges.,619,27763,27763,27816
1079,Franz Wagner Akt.-Ges. in Liqu.,619,27816,27816,27842
1080,Bayerische Metallwerke Aktiengesellschaft,620,27842,27842,27878
1081,Vereinigte Press- u. Hammerwerke Dahlhausen-Bielefeld,620,27878,27878,27916
1082,Motorenfabrik Darmstadt Akt.-Ges. (Modaag),621,27916,27916,27977
1083,"Eisenwerk Delmenhorst Akt.-Ges., Delmenhorst.",622,27977,27977,27982
1084,"Anhalter Feilenfabrik, Akt.-Ges.",622,27982,27982,28005
1085,"Pommernwerk Akt.-Ges., Deutsch-Krone.",622,28005,28005,28011
1086,"Glas & Lohr, Spezialfabrik für Sämaschinen, Akt.-Ges.",622,28011,28011,28044
1087,"Weisseritztalwerk Akt.-Ges. in Liqu., Dippoldiswalde i. Sa.",623,28044,28044,28062
1088,"Arara -Aktiengesellschaft, Maschinen- u. Metallwarenfabrik",623,28062,28062,28084
1089,"Baroper Maschinenbau-Act.-Ges. in Liqu., Dortmund-Barop.",623,28084,28084,28095
1090,Dortmunder Vulkan Akt.-Ges.,624,28095,28095,28165
1091,"Frank & Volmer Akt.-Ges., in Liqu.",625,28165,28165,28177
1092,'G. Herchert Akt.-Ges.,625,28177,28177,28198
1093,"Westdeutsche Automobil-Akt.-Ges. in Dortmund,",625,28198,28198,28205
1094,Ariston-Elka Maschinenfabrik Akt.-Ges.,625,28205,28205,28250
1095,F. Hermann Beeg Akt.-Ges. in Liqu. in Dresden-A.,626,28250,28250,28259
1096,Friedrich Böhme vorm. Chr. Schubart & Hesse Akt.-Ges.,626,28259,28259,28266
1097,Dresdner Striekmaschinenfabrik Irmscher & Witte A.-G.,626,28266,28266,28331
1098,Grieshammer-Werke Akt.-Ges.,627,28331,28331,28358
1099,"„Herwa“ Metallwarenfabrik Akt.-Ges., Dresden.",627,28358,28358,28376
1100,Janos-Lampen-Aktiengesellschaft,628,28376,28376,28396
1101,"Maschinenzentrale landw. Genossenschaften Sachsens Akt.-Ges. in Liqu., Dresden-A. 1, Planitzstr. 6.",628,28396,28397,28410
1102,"Rotax-Werk, vorm. F. Gottschalk & Co., Aktiengesellschaft",628,28410,28410,28438
1103,United Cigarette Machine Company Aktiengesellschaft,629,28438,28438,28479
1104,„Wuka“ Sehnittwerkzeug- und Maschinenfabrik,629,28479,28479,28497
1105,Niederrheinische Eisenhütte und Maschinenfabrik A.,630,28497,28497,28516
1106,Act.-Ges. Eisenhütte Prinz Rudolph,630,28516,28516,28544
1107,"*Maschinenfabrik Banning & Seybold, Aktiengesellschaft",630,28544,28544,28556
1108,Aktiengesellschaft für industrielle Anlagen,630,28556,28556,28581
1109,"Allmayer & Altmann, Akt.-Ges. in Liqu.",631,28581,28581,28603
1110,Baumaschinenfabrik Bünger Akt.-Ges.,631,28603,28603,28660
1111,Deutsche Nähmaschinen -Vertriebs -Aktiengesellschaft,632,28660,28660,28718
1112,Düsseldorfer Eisenbahnbedarf vorm. Carl Weyer & Co.,633,28718,28718,28781
1113,Eisen & Draht Aktien-Gesellschaft,634,28781,28781,28797
1114,Eisenkonstruktionen u. Maschinenfabrik-Akt.-Ges.,634,28797,28797,28816
1115,Fischer Aktiengesellschaft für Blechverarbeitung,634,28816,28816,28837
1116,Jota-Werk Gebr. Funke. Aktiengesellschaft,635,28837,28837,28842
1117,Dental- Erzeugnissen.,635,28842,28842,28922
1118,Konitzky & Co. Aktiengesellschaft,636,28922,28922,28950
1119,Malmedie & Cie. Maschinenfabrik Aktiengesellschaft,636,28950,28950,29027
1120,Metallverarbeitung Akt.-Ges. in Liqu. in Düsseldorf-Benrath.,637,29027,29027,29031
1121,"Georg Noll, Werkzeugmaschinen Akt.-Ges.",637,29031,29031,29057
1122,„Ofag“ Öfenbau-Aktiengesellschaft,638,29057,29057,29081
1123,"Anton Röper, Maschinen-Akt.-Ges.",638,29081,29081,29101
1124,Siegener Eisenindustrie Akt.-Ges.,638,29101,29101,29135
1125,Soag Schweissmaschinenfabrik Akt.-Ges. (vorm. Desfa),639,29135,29135,29157
1126,Heinrieh Sonnenberg Akt.-Ges.,639,29157,29157,29185
1127,Vereinigte Eisenhütten- u. Maschinenbau-Akt.-Ges. (Vema),640,29185,29185,29227
1128,Vereinigte Kölner-Welter Hebezeug und Eisenwerk-Heerdt Aktiengesellschaft in Liqu. in Düsseldorf-Heerdt.,640,29227,29228,29276
1129,Vereinigte Silberwaaren-Fabriken Akt.-Ges.,641,29276,29276,29308
1130,"Act.-Ges. für Eisen-Industrie und Brückenbau,",641,29308,29308,29411
1131,"Emscherhütte, Eisengiesserei und Maschinenfabrik,",643,29411,29411,29426
1132,Espera Schnellwaagenwerke H. Sporkhorst Akt.-Ges.,643,29426,29426,29459
1133,"Heinrich Hermes & Söhne, Akt.-Ges., Duisburg.",643,29459,29459,29465
1134,Rohlmannwerke Akt.-Ges.,643,29465,29465,29494
1135,"Hessische Holz- und Karosserie-Bau Akt.-Ges., Eberstadt.",644,29494,29494,29503
1136,"Eilenburger Motoren-Werke in Liqu., Eilenburg",644,29503,29503,29518
1137,Frerichswerft Aktiengesellschaft,644,29518,29518,29597
1138,Hüttenbedarf Aktiengesellschaft Erfurt,645,29597,29597,29639
1139,"„Tenax“, Eisen- u. Metallbearbeitungs-Akt.-Ges., Eisenach.",646,29639,29639,29647
1140,"Gustav Adolf Weitzel, Dampfpflug- und Dampfwalzenunternehmung, Akt-Ges.",646,29647,29648,29678
1141,"Fahrzeug- und Schreibmaschinenfabrik, Akt.-Ges. in Liqu.",647,29678,29678,29697
1142,Automobilfabrik Komnick Akt.-Ges. in Elbing.,647,29697,29697,29712
1143,Eisen- & Metall-Industrie Akt-Ges.,647,29712,29712,29738
1144,Stahlwerk Erkrath Akt.-Ges. in Liqu. in Erkrath.,648,29738,29738,29751
1145,Rheinisch -Westfälische Metallisierungs-Akt.-Ges. in Liqu.,648,29751,29751,29757
1146,M. Stern Aktiengesellschaft,648,29757,29757,29811
1147,Albert Huttenlocher Bijouterie- und Alpaccawarenfabrik,649,29811,29811,29826
1148,Roth & Müller Akt.-Ges.,649,29826,29826,29852
1149,Draht- und Schrauben-Fabrik „Falkau“,649,29852,29852,29873
1150,Fella-Werk Aktiengesellschaft,650,29873,29873,29917
1151,"Gebr. Binder, Aktiengesellschaft",650,29917,29917,29941
1152,Schulte & Cie. Aktiengesellschaft,651,29941,29941,29966
1153,"Weygandt & Klein Akt.-Ges.,",651,29966,29966,29985
1154,Metallwerke von Galkowsky & Kielblock Akt.-Ges.,652,29985,29985,30015
1155,Schnelipressenfabrik Frankenthal Albert & Cie. A.-G.,652,30015,30015,30091
1156,Breuer-Werk Aktiengesellschaft,653,30091,30091,30162
1157,Deutsche Nähmaschinenfabrik von Jos. Wertheim A.-G.,654,30162,30162,30190
1158,"„Dux“ Akt.-Ges., Metallwarenfabrik Deutscher Gas-, Wasser- u. Elektrizitätswerke in Liqu., Frankfurt a. M.",655,30190,30191,30211
1159,"Frankfurter Metallschmelzwerk A.-G. in Frankfurt a. M,,",655,30211,30211,30218
1160,Lanninger-Regner Akt.-Ges.,655,30218,30218,30241
1161,Maschinenfabrik Stein Akt.-Ges. in Liqu. in Frankfurt a. M.,655,30241,30241,30254
1162,Metallwalzwerke Akt.-Ges.,656,30254,30254,30277
1163,"Metallwerke Knodt, Aktiengesellschaft",656,30277,30277,30318
1164,"Motor-Company Aktiengesellschaft,",657,30318,30318,30324
1165,Samson Apparatebau Akt.-Ges.,657,30324,30324,30361
1166,Stahlit-Akt.-Ges. Metallwarenfabrik,657,30361,30361,30383
1167,"Torpedo-Fahrräder u. Schreibmaschinen, Weilwerke A.-G.",658,30383,30383,30449
1168,"Motorfahrzeug Aktiengesellschaft in Liqu., in Frankfurt a.O.,",659,30449,30449,30461
1169,Ostsee-Werft Schiffbau und Maschinenfabrik Akt.- Ges.,659,30461,30461,30498
1170,Anton Becker Akt.-Ges.,659,30498,30498,30515
1171,"Ernst Grumbach & Sohn Akt.-Ges. in Freiberg i. Sa.,",660,30515,30515,30524
1172,"E.Paschke& Co.Aktiengesellschaft, Freibergi.Sa.cn Konkurs.)",660,30524,30524,30548
1173,Thiele & Steinert Akt.-Ges.,660,30548,30548,30589
1174,"Heitzig & Co. Akt.-Ges. Präpotenz-Fräsmaschinenfabrik,",661,30589,30589,30612
1175,Freudonia-Werke Akt.-Ges. für Aluminium- und Metallverarbeitung in Freudenberg (Kreis Siegen).,661,30612,30613,30629
1176,Friedriehsthaler Eisenwerk A.-G.,661,30629,30629,30662
1177,"Rheinisch-Westfälische Isolierrohr-Werke, Akt.-Ges.",662,30662,30662,30684
1178,Süddeutsche Patentmetallpapier-Fabrik A.-G.,662,30684,30684,30705
1179,Eisenwerke Gaggenau Akt.-Ges. in Liqu.,662,30705,30705,30737
1180,Th. Flöther Maschinenbau Akt.-Ges.,663,30737,30737,30823
1181,Bayerische Messerfabrik Johann Leupold Akt.-Ges.,664,30823,30823,30828
1182,"Südd. Präzisionswerk Aktiengesellschaft, Geislingen-Steige.",664,30828,30828,30837
1183,Blech- und Metallwarenfabrik A.-G.,664,30837,30837,30870
1184,"Siegener Akt.-Ges. für Eisenkonstruktion, Brückenbau und Verzinkerei",665,30870,30871,30924
1185,"Maschinenfabrik Heyer Aktiengesellschaft in Liqu,,",666,30924,30924,30933
1186,"Herm. Franken Akt.-Ges., Gelsenkirchen. (dm Konkurs.)",666,30933,30933,30950
1187,"Gelsenkirchener Röhren-, Armaturen u. Fittingswerk A.-G.",666,30950,30950,30980
1188,Hundt & Weber,667,30980,30980,31009
1189,„Ferrum“ Akt.-Ges. für Maschinenbau u. Eisengiesserei,667,31009,31009,31038
1190,"Fr. Aug. Jahn, Werkzeug- u. Maschinenfabrik AG.",667,31038,31038,31064
1191,"Moritz Jahr, Akt.-Ges.",668,31064,31064,31105
1192,Taubert Aktiengesellschaft für Maschinenbau und,668,31105,31105,31117
1193,"Vereinigte Eisenhandlungen, A.-G.",669,31117,31117,31158
1194,"Heyligenstaedt & Comp. Werkzeugmaschinenfabrik u.Eisen- giesserei, Akt.-Ges. in Giessen, Aulweg 51—55.",669,31158,31159,31184
1195,Draht- und Drahtstift-Werk Akt.-Ges.,670,31184,31184,31202
1196,"Fabrik für Feinmechanik, A.-G. in Liqu. in Godesberg a. Rh.",670,31202,31202,31208
1197,"Imperia-Werk, Aktiengesellschaft",670,31208,31208,31214
1198,Wilhelm Stolle Akt.-Ges.,670,31214,31214,31236
1199,"F. & R. Fischer, Akt.-Ges.",670,31236,31236,31263
1200,L. Schuler Akt.-Ges.,671,31263,31263,31288
1201,"G. A. Fischer Aktiengesellschaft, Görlitz.",671,31288,31288,31294
1202,Waggon- u. Maschinenbau- Akt.-Ges. Görlitz,671,31294,31294,31450
1203,Motorenwerk Gotha Akt.-Ges.,674,31450,31450,31466
1204,Freia Automobil-Aktiengesellschaft,674,31466,31466,31487
1205,"Scehnellwaagenfabrik Union Akt.-Ges., Grötzingen",674,31487,31487,31491
1206,Bilstein Werkshandels Akt.-Ges.,674,31491,31491,31496
1207,F.W. & Dr. C. Killing Akt.-Ges.,674,31496,31496,31519
1208,"Schmiedag, Vereinigte Gesenkschmieden Aktiengesellschaft,",675,31519,31519,31554
1209,Berlin-Halberstädter Industriewerke Akt.-Ges.,675,31554,31554,31559
1210,"Fabrik landwirtschaftl. Maschinen F. Zimmermann & Co.,",675,31559,31559,31586
1211,"Cabell & Severin Akt.-Ges, Hamburg. din Konkurs.)",676,31586,31586,31592
1212,Decotrie Aktien-Gesellschaft,676,31592,31592,31612
1213,Elka-Werke Aktiengesellschaft,676,31612,31612,31633
1214,Hamburger Bleiwerk Adolf Bernstein Aktiengesellschaft,676,31633,31633,31657
1215,Hamburger Elbe-Schiffswerft Akt.-Ges.,677,31657,31657,31680
1216,"Induswerke Akt.-Ges. in Hamburg,",677,31680,31680,31689
1217,"Gebrüder Nissen Automobilhandels-Aktiengesellschaft,",677,31689,31689,31710
1218,"Tritonwerke-Bamberger, Leroi Aktiengesellschaft",678,31710,31710,31849
