firm_id,page,block,line,firmname,firmname_y_start,firmname_y_end
34,178,7,1,Credit-Anstalt Aktiengesellschaft.,480.1566467285156,499.2873840332031
35,179,1,1,Gieschehank Akt.-Ges.,60.600040435791016,80.64960479736328
36,179,4,1,Papierfabrik Weissenstein Aktiengesellschaft.,243.7860870361328,262.6801452636719
37,179,7,1,Fernseh Aktiengesellschaft.,489.45648193359375,504.6302490234375
38,180,1,1,Gold- u. Silberscheide-Anstalt Stuttgart-Untertürkheim Akt.-Ges.,60.15391159057617,78.15391540527344
39,180,3,1,Plantagengesellschaft Clementina.,223.42095947265625,242.86260986328125
40,180,7,1,Badische Holzstoß- i. Murgtal (Baden).,488.7977294921875,502.9146423339844
41,181,1,1,Beamtensparkasse Aktiengesellschaft.,63.569175720214844,80.88946533203125
42,181,4,1,Süddeutsche Revisions- und Treuhand-Aktiengesellschaft.,243.95782470703125,262.6121826171875
43,181,6,1,Grundkredit-Bank Aktiengesellschaft.,435.0285339355469,454.7767639160156
44,181,9,1,Deutsche Revisions- u. Organisations-Akt.-Ges. in Liqu.,609.5761108398438,628.4701538085938
45,182,1,1,Aktiengesellschaft für Lichtrufanlagen.,55.66563034057617,73.9139175415039
46,182,4,1,Tapetenfabrik Hösel Aktiengesellschaft.,201.12918090820312,217.92181396484375
47,182,8,1,Philektra Aktiengesellschaft für Elektrotechnik.,360.0276184082031,377.08612060546875
48,182,10,1,Funken Aktiengesellschaft.,539.1538696289062,557.1538696289062
49,183,1,1,Deutsche Kohlenbürsten- und Elemente-Fabrik Carbone Akt.-Ges.,55.76670837402344,75.74150085449219
50,183,3,20,"Taunus Lederwerke Niedernhausen, Aktiengesellschaft.",227.75389099121094,245.75389099121094
51,183,5,23,Leipzig-Borsdorfer Bau-Gesellschaft in Liqu.,430.31927490234375,447.98236083984375
52,183,7,15,„Vaterland“ Gemeinnützige Bauspar-Aktiengesellschaft.,583.0932006835938,603.8772583007812
53,184,2,1,"Deutsche Bauspar-Aktiengesellschaft Potsdam,",54.35673522949219,74.33152770996094
54,184,5,1,Meyerhof & Cie. Akt.-Ges.,182.13626098632812,200.95094299316406
55,184,8,1,"Kraftwerk Zukunft Aktiengesellschaft,",355.3656311035156,373.6139221191406
56,184,10,30,"Rheinischer Bankverein Prince & Co., K.-G. a. A. in Liqu.",613.2860717773438,632.9583740234375
57,185,1,1,Deutsche Bauspar-Aktiengesellschaft Debag in Liqu.,53.418724060058594,71.9926986694336
58,185,4,1,Elektrizitäts-Aktiengesellschaft Hydrawerk.,216.66871643066406,235.24269104003906
59,185,6,1,"Braunschweigischer Bankverein, K.-G. a. A. in Liqu.",457.5656433105469,475.8139343261719
60,185,9,1,Bau-Aktiengesellschaft West in Liqu.,577.11767578125,594.1762084960938
61,186,1,1,Simonius’sche Cellulosefabriken Aktiengesellschaft.,55.9066047668457,75.03733825683594
62,187,1,1,Bayerische Eisenbahnerbank Akt.-Ges.,57.36681365966797,74.75614166259766
63,187,4,1,Grimdstücks-Akt-Ges. Bornholmer Straße 50.,192.3255157470703,211.69515991210938
64,187,7,1,"Richard Schwickert, Aktiengesellschaft.",322.23681640625,342.10595703125
65,187,10,1,Baugesellschaft für elektrische Anlagen.,497.9214782714844,516.1752319335938
66,188,1,1,Bayerische Aktiengesellschaft für Energiewirtschaft.,57.540000915527344,77.33899688720703
67,188,4,1,S edania Grundstücksverwertungs-Aktiengesellschaft.,423.8509826660156,440.9974060058594
68,188,7,1,Credithank für Industrie und Landwirtschaft A.-G. in Liqu.,544.8168334960938,562.2061767578125
69,188,10,1,Bankhaus Max Gittler Akt.-Ges. in Liqu.,626.08837890625,644.5704956054688
70,189,1,2,"Deutsche Elektrizitäts-Werke zu Aachen,  Garbe, Lahmeyer & Co., Aktiengesellschaft.",74.4609146118164,90.68401336669922
71,189,3,1,"Moritz Jahr, Aktiengesellschaft.",412.5714416503906,430.8252258300781
72,190,1,1,Rheinborn Akt-Ges. (Rheinisch-Bornesischer Handelsverein).,53.7082633972168,74.2746810913086
73,190,3,35,Hernsheim & Co. Aktiengesellschaft.,341.0093078613281,358.6723937988281
74,191,1,1,Kraftverkehr Freistaat Sachsen Aktiengesellschaft.,56.85673522949219,76.83152770996094
75,191,4,1,"Stahlschmidt, Aktiengesellschaft",483.3538818359375,501.3538818359375
76,192,1,1,Francke Werke Aktiengesellschaft.,61.146095275878906,76.66337585449219
77,192,4,1,Bruckbräu Aktiengesellschaft.,379.8746643066406,397.58343505859375
78,192,7,1,Deutscher Creditverein Aktiengesellschaft.,612.3872680664062,630.4092407226562
79,193,1,2,"Deutsche Heimstätten- und Boden-Kreditanstalt,  gemeinnützige Aktiengesellschaft.",74.71664428710938,90.8531265258789
80,193,8,1,Joh. Qiehler Aktiengesellschaft.,336.34002685546875,356.1390075683594
81,194,1,1,Vereinigte Grenzmark-Brauereien Aktiengesellschaft.,59.75282287597656,81.59264373779297
82,194,5,3,Walsheim Brauerei Aktien-Gesellschaft  vorm. Schmidt & Guttenberger.,371.8287048339844,390.4026794433594
83,195,10,1,961 008 Hamburger Handels-Bank K.-G. a. A. in Liqu.,508.9566650390625,528.08740234375
84,196,1,1,Ostpreußische Dampf-Wollwäscherei Aktiengesellschaft in Liqu.,59.02068328857422,77.80313110351562
85,196,4,1,Brauerei-Akt-Ges. Schönbeck.,390.7062683105469,408.65032958984375
86,196,6,1,Krefelder Bausparkasse Aktiengesellschaft in Liqu.,584.226806640625,601.6161499023438
87,197,1,1,"F. W. de Fries, Act.-Ges. für Schrauben & Nietenfabrikation.",57.45518112182617,75.20278930664062
88,197,3,1,Afrikanische Frucht-Compagnie Aktiengesellschaft.,380.19744873046875,399.4062194824219
89,198,1,1,Kamerun-Kautschuk-Compagnie Aktiengesellschaft.,56.20383834838867,74.20384216308594
90,199,1,1,Bibundi Aktiengesellschaft.,61.21561813354492,79.46390533447266
91,199,4,1,Brauerei Dinkelacker Akt.-Ges.,492.6112976074219,509.7572937011719
92,200,1,1,Heliowatt Werke Elektrizitäts-Aktiengesellschaft.,58.72088623046875,78.16252899169922
93,200,4,1,Elbebank Aktiengesellschaft.,610.5186767578125,629.0926513671875
94,201,1,2,Tabakbau- und Pflanzungsgesellschaft Kamerun  Aktien-Geselischaft in Liqu.,74.61455535888672,91.34733581542969
95,201,7,1,Bausparkasse Tlmringia-Akfiengeselischaft in Liqu.,565.4114990234375,583.6652221679688
96,202,1,1,"Gesenberg-Brauerei, Aktiengesellschaft.",53.16921615600586,69.96184539794922
97,202,2,29,"Samoa-Kautschuk-Compagnie, Aktiengesellschaft",290.21923828125,307.0118713378906
98,202,3,29,Karosseriewerk München Aktiengesellschaft.,533.9466552734375,553.077392578125
99,203,1,1,Actien-Brauerei Feldschlösschen.,54.227603912353516,71.28610229492188
100,203,4,1,Isola Werke A.-G.,480.2776184082031,497.33612060546875
101,204,2,32,Hamhurgische Südsee-Akt.-Ges. in Liqu.,293.7419738769531,312.7469482421875
102,204,4,39,Badische Handelsbank Aktiengesellschaft.,627.6708374023438,642.350830078125
103,205,1,1,Ostafrikanische Pflanzungs-Aktiengesellschaft.,51.828758239746094,70.4027328491211
104,205,4,1,Nordwestdeutsche Bank Aktiengesellschaft in Liqu.,346.02606201171875,364.9201354980469
105,205,7,1,"Coblenzer Bank, Akt.-Ges.",514.817626953125,531.8761596679688
106,206,1,1,Knorr-Bremse Aktiengesellschaft.,52.31190490722656,71.89739990234375
107,206,3,38,"Credifbank Mittelrhein, K.-G. a. A. in Liqu.",366.9360656738281,382.4533386230469
108,206,7,1,Sonne Zwecksparkasse Aktiengesellschaft in Liqu.,484.2131042480469,501.2776184082031
109,206,10,1,Landgüterbank Aktiengesellschaft.,608.6463012695312,626.59033203125
110,207,1,2,"Brandenburgische Elektricitäts-, Gas- und Wasserwerke // Aktiengesellschaft.",71.33743286132812,86.00873565673828
111,210,5,16,Kabelwerk Rheydt Aktiengesellschaft. ,174.81918334960938,191.61181640625
112,211,1,1,Hamburger Bleiwerk Adolf Bernstein Aktiengesellschaft.,53.40359878540039,71.73369598388672
113,211,4,2,Grundstücks-Verwaltungs-Gesellschaft „Gevege“ Akt.-Ges. in Liqu.,265.87908935546875,281.2736511230469
114,211,7,1,Aktiengesellschaft für Grundstücksverkehr.,393.3109130859375,412.7525634765625
115,211,10,1,Grundstücks-Aktiengesellschaft Berlin-Tegel.,551.4308471679688,571.70361328125
116,212,1,1,Grundstücksverwertungs-Aktiengesellschaft Groß-Berlin,44.93620681762695,64.0147705078125
117,212,4,1,"„Bauhof“, Terrain- u. Bau-Aktiengesellschaft in Liqu.",165.0872039794922,183.1091766357422
118,212,8,1,Bellaria Grundstücksverwaltungs-Aktiengesellschaft.,271.7362365722656,290.8147888183594
119,212,11,2,„Haus Eisass“ Grundstücks-Verwaltungs- u. Verwertungs- Akt.-Ges.,429.2595520019531,443.5587463378906
120,212,14,1,Garagen- und Industriehof-Aktiengesellschaft.,563.80126953125,580.6176147460938
121,213,1,1,Alte Jacobstraße 11—12 Grundstücks-Aktiengesellschaft.,49.67070770263672,68.45315551757812
122,213,3,1,"Büttner & Co., Grundstücks-Aktiengesellschaft.",185.4140167236328,206.51364135742188
123,213,6,1,Grundstücksgesellschaft „Sophie Charlottenstraße 84a“ Akt.-Ges.,332.2757263183594,347.22625732421875
124,213,9,2,"Arbeitsgemeinschaft des Groß-Berliner Bauhandwerks  zur Förderung des Wohnungsbaues, Aktiengesellschaft.",457.1606750488281,475.943115234375
125,214,1,1,Bürohaus Börse Akt.-Ges.,48.91360855102539,67.24370574951172
126,214,4,1,Grundstücksgesellschaft „Kaiserallee 112“.,204.4890594482422,227.2703094482422
127,214,7,1,Haus Elsenstraße 73 Grundstücks-Akt.-Ges.,312.8960266113281,332.5683288574219
128,214,11,1,Berolina Hausverwertungs-Aktiengesellschaft.,445.2884826660156,465.0367126464844
129,215,1,1,Grundstücks-Aktiengesellschaft Innsbruckerstraße 42.,46.19621658325195,65.2747802734375
130,215,4,1,Haus Kaiserdamm Grundstücksverwertungs-Akt.-Ges* in Liqu.,146.37533569335938,162.249755859375
131,215,7,1,Haus Merkur Kochstrasse 6/7 Aktien-Gesellschaft.,274.211669921875,294.7735595703125
132,215,13,1,"Aktiengesellschaft für Grundbesitz am Wedding,",551.1009521484375,568.2473754882812
133,216,1,1,Arnstadter Grundstücks-Verwaltungs-Aktiengesellschaf t.,49.91386032104492,67.91386413574219
134,216,4,1,Aspera Grunderwerhs-Akt.-Ges. in Liqu.,222.40660095214844,241.53733825683594
135,216,7,1,Aktiengesellschaft für Geschäfts- und Industriebauten.,322.5666809082031,342.54150390625
136,216,10,1,Vereinigte Bauunternehmung Breslau Aktiengesellschaft in Liqu.,463.4252624511719,478.7061462402344
137,217,1,1,"Hausbau u, Wohnungskunst A.-G,",49.92463684082031,67.63339233398438
138,217,3,2,„Heiga“ — Heim und Garten — Gemeinnützige Akt.-Ges.  zur Schaffung von Dauerkolonien für Kleingärtner.,153.7472381591797,171.7692108154297
139,217,5,1,Grundstücks-Gesellschaft Kochstrasse 8 Aktiengesellschaft.,276.0346374511719,293.743408203125
140,217,7,1,Gentrum Grunderwerbs-Aktiengesellschaft.,380.0772705078125,400.15692138671875
141,217,9,1,Cornelius Wohnungsbau-Aktiengesellschaft.,507.47271728515625,522.6251220703125
142,217,10,12,Deutsche Gas- u. Industrie-Aktiengesellschaft in Liqu.,618.3418579101562,637.55810546875
143,218,1,1,"„Oikos“ Aktien-Gesellschaft,",47.80631637573242,65.7503662109375
144,218,4,1,Paulinum Bau-Aktien-Gesellschaft.,135.710693359375,154.49313354492188
145,218,7,2,Danckelmannstraße 16 Grimdstücksverwertungs-  Aktiengesellschaft.,245.1708526611328,259.850830078125
146,218,10,1,"Otto Conrad, Eisenbahn- und Tiefbau-Aktiengesellschaft.",377.6962890625,395.6403503417969
147,218,13,1,Paul Gresitza Aktiengesellschaft für Straßen- u+ Tiefbau in Liqu.,533.2012329101562,550.017578125
148,219,1,1,Domus major Grundstücks-Aktiengesellschaft zu Berlin.,47.72562789916992,65.97391510009766
149,219,4,1,Domag Häuser- und Güter-Aktiengesellschaft.,172.90380859375,190.31027221679688
150,219,7,1,Elisabeth-Ufer 19 Grundstücks-Aktiengesellschaft.,291.3734436035156,311.8669738769531
151,219,10,1,Schwähischestraße 7 Grundstücks-Aktiengesellschaft.,429.3208923339844,448.7625427246094
152,219,13,1,„Der Druckereihof“ Aktiengesellschaft.,563.9776000976562,581.0361328125
153,220,1,1,Altenaer gemeinnützige Baugesellschaft.,49.55521774291992,67.30282592773438
154,220,4,1,Cedenta Hausaktiengesellschaft.,305.00665283203125,324.13739013671875
155,220,7,1,Stallschreiherstr. 24/25 Aktiengesellschaft.,524.1278076171875,545.341064453125
156,220,9,1,Nast Bau-Aktiengesellschaft.,611.4627685546875,627.6175537109375
157,221,1,1,„Abiag“ Allgemeine Bau-Industrie-Akt.-Ges.,49.31357192993164,67.64366912841797
158,221,5,1,Westberliner Industriepalast Aktiengesellschaft (Wipag).,155.05662536621094,174.18736267089844
159,221,8,1,Kandels- und Boden-Aktiengesellschaft.,255.41357421875,273.7436828613281
160,221,11,1,Terra Tiefbau-Aktiengesellschaft.,528.8167114257812,548.79150390625
161,222,1,1,Kaufmannshaus Akf.-Ges.,58.52310562133789,75.58760833740234
162,222,4,1,"M. H. Wilkens & Söhne, Akt.-Ges,",148.01124572753906,164.8275604248047
163,222,7,1,Zentrale Deutscher Getreide-Kreditbanken Aktiengesellschaft.,351.37066650390625,370.1531066894531
164,223,1,1,Schönhauser Allee 101 Grundstücks-Aktiengesellschaft.,39.786964416503906,61.83237075805664
165,223,4,1,H. & F. Wihard Aktiengesellschaft.,135.31344604492188,155.80697631835938
166,224,1,1,NSU—D-Rad Vereinigte Fahrzeugwerke Akt.-Ges. ///,27.204425811767578,72.78512573242188
167,225,3,2,"Carl Wolf, Roßweiner Achsen-, Federnfahrik und Gesenkschmiede, Aktiengesellschaft.",496.1274108886719,510.7987060546875
168,226,1,1,Minimax Aktien-Gesellschaft.,57.57677459716797,74.96610260009766
169,228,1,1,Baugesellschaft am Zoologischen Garten Aktiengesellschaft.,49.86064910888672,68.64309692382812
170,228,3,20,Aktien-Geselischaft für Bauwirtschaft.,233.87464904785156,251.58340454101562
171,228,5,7,Terrain-Aktiengesellschaft Nürnberg-Süd in Liqu.,334.2062072753906,353.72003173828125
172,228,10,1,Berliner Quarzlampen Aktiengesellschaft. (In Konkurs.),617.0106811523438,635.7931518554688
173,229,1,1,Grundstücks-Verwertungs-Aktiengesellschaft Köthenerstraße 42.,53.21380615234375,70.62026977539062
174,229,3,12,Aktiengesellschaft für Hausbesitz.,177.642822265625,194.07449340820312
175,229,5,2,Schiffs- und Maschinenbau Aktien-Gesellschaft  Osterholz-Scharmbeck.,404.9871826171875,419.9871826171875
176,229,8,1,I 13 014. Sa. 13 763 RM. Grundstücks-Aktiengesellschaft „Beusselturm“.,549.6734008789062,570.1669921875
177,230,1,1,Aktiengesellschaft für Eigentumschutz.,51.66531753540039,67.53973388671875
178,230,4,2,Agema Aktiengesellschaft für elektromedizinische Apparate  vorm. Louis & H. Loewenstein. (In Konkurs.),429.035400390625,452.4019775390625
179,230,7,2,Grundstücks-Erwerbs- u. Verwertungsgesellschaft  Schöneberg Akt.-Ges.,537.9509887695312,554.174072265625
180,231,1,1,Aktien-Malzfabrik Landsberg.,47.134788513183594,64.76423645019531
181,231,4,1,Berlin-Hannoversche Grundstücks-Akt.-Ges. in Liqu.,591.1873168945312,611.2669067382812
182,232,1,1,Köln-Bonner Eisenbahnen Aktiengesellschaft.,47.22605895996094,66.12010192871094
183,233,3,2,Aktiengesellschaft für Immobilien-VerwaKtung und  Verkehrsinteressen.,388.43719482421875,403.43719482421875
184,233,10,1,Aktienbank der Jadestädte Aktiengesellschaft in Liqu.,628.1786499023438,646.7526245117188
185,234,1,1,Demokrit Grundstücksverwertungs-Aktiengesellschaft.,54.2399787902832,77.21790313720703
186,234,4,1,Deutsche Immobilien Aktiengesellschaft (Dima).,178.83604431152344,197.73008728027344
187,234,7,2,"Georgenkirchstraße 29, 30, 30a Grundstücksverwertungs- Akt.-Ges.",305.5845642089844,320.3914794921875
188,234,10,1,Grundstücks-Verwertungs-Aktiengesellschaft Köthener Straße 43.,441.23907470703125,456.6336364746094
189,234,13,1,Grundstücks-Aktiengesellschaft Wiclefstraße 26.,581.0709228515625,600.5125732421875
190,235,1,1,"„Allcreda“, Allgemeine Credit-Aktiengesellschaft.",45.46968460083008,65.75712585449219
191,235,4,1,Aktiengesellschaft für Grundstücksbeteiligungen.,142.87046813964844,162.16761779785156
192,235,7,1,Grundstücks-Aktiengesellschaft Simeon-Passage.,245.36741638183594,265.72381591796875
193,235,10,1,Grundstücks Bewirtschaftungs-Aktiengesellschaft.,364.19219970703125,380.7566223144531
194,235,13,1,Stahlwerke Rieh. Lindenberg Akt.-Ges. in Liqu.,496.6730651855469,513.737548828125
195,235,16,1,"Domag, Dortmunder Metallindustrie Akt.-Ges. in Liqu.",590.5562133789062,610.0700073242188
196,236,1,1,Grundstücks-Aktiengesellschaft Elisabethhof.,49.806251525878906,69.32006072998047
197,236,5,1,Gruho Grund- und Boden-Verwertung Akt.-Ges.,182.0157012939453,203.5747833251953
198,236,12,1,Grundstücks-Akt.-Ges. „Alter Westen“.,464.8704833984375,484.16766357421875
199,236,15,1,„Stern“ Aktiengesellschaft für Grundstücksverwaltung.,592.2698364257812,610.4466552734375
200,237,1,1,Grunderwa Grundstückserwerbs-Akt.-Ges. in Liqu.,51.49830627441406,69.98043060302734
201,237,4,1,Friedrichstadt-Aktiengesellschaft für Grundbesitz in Groß-Berlin.,191.02304077148438,208.08753967285156
202,237,7,1,Kleinbahn Celle-Wittingen Aktiengesellschaft.,311.42144775390625,329.67523193359375
203,237,10,1,Aktiengesellschaft für Effekten- und Emissionsverkehr in Liqu.,603.221435546875,621.4751586914062
204,238,1,2,"Lutz & Gimple, Süddeutsche Gasmesser- u. Apparatefabrik, Akt.-Ges.",65.29761505126953,80.07288360595703
205,238,4,1,"Marmor-Industrie Kiefer Aktiengesellschaft,",237.7567596435547,257.7315673828125
206,238,7,1,Deutsche Tunnelbau Aktiengesellschaft.,555.4038696289062,572.8103637695312
207,239,1,1,"Norddeutsche Fahrzeug-Industrie Joh. Lehmkuhl, Akt.-Ges.",53.20606231689453,69.68626403808594
208,239,4,1,Ravene Stahl Aktiengesellschaft.,214.57151794433594,232.82528686523438
209,239,7,1,Akt.-Ges. für Bergproduktenhandel und Montanindustrie.,515.63623046875,534.7147827148438
210,239,10,1,„Glückauf Charlotte“ Bergbau Akt.-Ges. in Liqu.,604.6107177734375,623.3931884765625
211,240,1,1,Verein chemischer Fabriken Aktiengesellschaft in Liqu.,47.00122833251953,63.81755447387695
212,240,4,1,Bautzner Stanz- und Emaillirwerk Akt.-Ges. in Liqu.,360.7962951660156,378.7403564453125
213,240,7,1,Union Maschinenbau- und Röhren-Industrie Akt.-Ges.,470.07464599609375,487.7834167480469
214,240,10,1,K. A. Seifert Aktiengesellschaft.,592.8560791015625,609.3363037109375
215,241,1,1,Vereinigte Schuhfabriken Berneis-Wessels Aktiengesellschaft.,42.04319763183594,62.827266693115234
216,242,3,1,Wasserkraftwerk Eitorf Aktiengesellschaft.,100.9974594116211,120.20624542236328
217,242,6,1,Wagener & Schlötel Aktiengesellschaft.,330.69744873046875,349.9062194824219
218,242,9,1,Deutsche Bergbau- und Handels-Aktiengesellschaft in Liqu.,503.86090087890625,523.3025512695312
219,242,12,1,"Eifelkraftwerk, Aktiengesellschaft in Liqu.",618.6756591796875,636.9239501953125
220,243,1,1,Baubank für die Residenzstadt Dresden. ,51.10361099243164,69.43370819091797
221,243,6,1,Gemeinnützige Heimstätten-Akt-Ges. Köln a. Rh.,616.2066650390625,635.33740234375
222,244,1,1,Deutsche Verkehrs-Kredit-Bank Aktiengesellschaft.,52.78834533691406,71.27046966552734
223,244,4,1,Reutlinger Privatbank Aktiengesellschaft in Liqu.,539.1215209960938,557.375244140625
224,245,1,1,C. Oppel & Co. Aktiengesellschaft.,43.51385498046875,60.92032241821289
225,245,4,1,H. & P. Sauermann Aktiengesellschaft.,251.1538848876953,269.15386962890625
226,245,8,1,Induswerke Akt.-Ges.,579.2691650390625,596.0618286132812
227,246,1,1,Homburger Metallwaren- u. Maschinenfabrik Akt.-Ges.,48.15187072753906,67.73736572265625
228,246,4,2,"Astron-Werk Jena, Aktiengesellschaft für Optik u. Mechanik,  vorm. Berth & Neumann in Liqu.",226.9268035888672,244.31613159179688
229,246,7,1,Vereinigte Papierwerke Aktiengesellschaft.,351.2900085449219,371.0889892578125
230,246,10,1,Gebrüder Nissen Automobilhandeis-Aktiengesellschaft.,585.2772827148438,605.3568725585938
231,247,1,1,H. Henninger-Reifbräu Aktiengesellschaft.,51.628684997558594,70.2026596069336
232,247,4,1,Monte-Carlo Aktiengesellschaft.,559.7637939453125,577.1702880859375
233,248,5,1,Westfälische Transport-Aktien-Gesellschaft.,200.23727416992188,220.31690979003906
234,248,8,1,Fabrik für landwirtschaftliche Maschinen A.-G. in Liqu.,611.5563354492188,629.5003662109375
235,249,1,1,Eisern-Siegener Eisenbahn-Gesellschaft.,49.661277770996094,66.80726623535156
236,249,3,1,Stuttgarter Geschäftshausbau-Akt.-Ges.,370.4284973144531,390.1767272949219
237,249,5,1,Rheinland-Garagenbetriebs-Aktiengesellscbaft in Liqu.,519.0408935546875,539.3136596679688
238,249,8,1,"Nordische Handels- u. Effecten-Bank, Akt-Ges. in Liqu.",623.763916015625,641.763916015625
239,250,1,2,Aquila Aktiengesellschaft für Handels- u. Industrie- Unternehmungen.,64.77046203613281,79.05526733398438
240,250,4,1,Haus Eislebener Straße 8 Aktiengesellschaft in Liqu.,452.8362121582031,471.9147644042969
241,250,7,1,Grundstücks-Aktiengesellschaft Rüdersdorferstraße 62.,562.8715209960938,581.125244140625
242,251,4,1,"Bühring, Aktiengesellschaft in Liqu.",133.47605895996094,152.37010192871094
243,251,7,1,Haus-Stahleck Aktiengesellschaft.,278.1191711425781,295.439453125
244,251,10,1,Haus Königsfraße 58 Aktiengesellschaft.,429.1656188964844,447.4139099121094
245,251,13,1,Lüneburger Eisenwerk Aktiengesellschaft.,548.3139038085938,566.3139038085938
246,252,1,1,Maschinenfabrik Langenhagen Aktiengesellschaft in Liqu.,44.949974060058594,64.74897003173828
247,252,4,1,Wilh. G. Schröder NfL Otto Runge Aktiengesellschaft in Liqu.,155.84095764160156,174.3987579345703
248,252,7,1,Aktiengesellschaft Immohilienverein.,274.4609375,290.6840515136719
249,252,9,20,"Domus-Aktien-Gesellschaft,",481.6473083496094,496.1736145019531
250,253,1,1,"Immobilien-Aktien-Gesellschaft Noris in Liqu,",53.31308364868164,70.3775863647461
251,253,4,1,Ungerer Terrain- Akt.-Ges. in Liqu.,250.90380859375,265.87005615234375
252,253,7,2,„Nordim“-Vertriebsgesellschaft für technische Artikel Aktiengesellschaft.,407.7308349609375,422.41082763671875
253,253,10,1,Deutsches Haus Akt.-Ges.,529.4462890625,547.3903198242188
254,254,4,1,Terraingesellschaft Neu -Westend Aktiengesellschaft. ///,189.74234008789062,232.23922729492188
255,254,7,1,Mitteldeutscher Bankverein Akt.-Ges. in Liqu.,615.9656372070312,634.2139282226562
256,255,1,1,Ashern-Maschinenfabrik Aktiengesellschaft.,48.70627975463867,66.65032958984375
257,255,4,1,Münchener Wohnungsbau-Aktiengesellschaft.,177.60000610351562,197.39898681640625
258,255,8,1,Münchener Grundstücks Akt.-Ges.,365.02679443359375,382.4161071777344
259,255,11,1,Continentale Kreditanstalt Aktiengesellschaft.,477.984619140625,495.6933898925781
260,256,1,1,Karlstor Immobilien-Aktiengesellschaft.,52.07560348510742,70.32389068603516
261,256,4,1,Gemeinnützige Heimstätten-Akt.-Ges. Oberschlesien.,279.3528137207031,301.192626953125
262,256,7,1,Süddeutsche Grundstücks-Aktiengesellschaft.,493.2681884765625,513.8345947265625
263,256,10,1,Frankfurt-Finkenheerder Braunkohlen-Akt-Ges. in Liqu.,620.4973754882812,639.7061767578125
