firm_id,page,block,line,firmname,firmname_y_start,firmname_y_end
646,621,7,1,Kloster-Ziegelei Eisenach-Gerstungen Aktiengesellschaft.,438.6038513183594,456.01031494140625
647,622,1,2,Schwaben Hypothekenablösungs- und Bauspar-Aktiengesellschaft.,74.50274658203125,90.65754699707031
648,622,4,1,Thyssen & Co. Aktiengesellschaft.,286.5609436035156,306.0025939941406
649,622,7,1,A. Bredt & Co. Aktien-Gesellschaft.,479.3187255859375,497.8927001953125
650,623,1,1,Aktiengesellschaft Eiserfelder Steinwerke.,57.369224548339844,75.03231811523438
651,623,4,1,Schleifscheibenfabrik Dresden-Reick Aktiengesellschaft.,426.3734436035156,446.8669738769531
652,624,1,1,Tonindustrie-Aktiengesellschaft.,61.475101470947266,76.08348083496094
653,624,4,2,„Finkenberg“ Act.-Ges. für Portland-Cement- u. Wasserkalk-Fabrikation.,240.47067260742188,259.25311279296875
654,624,6,1,Th. Hartmann & Schultze Aktiengesellschaft.,514.6630859375,531.7275390625
655,625,1,2,Sächsisch-Böhmische Portland-Cement-Fabrik  Aktiengesellschaft.,76.14018249511719,91.33541870117188
656,625,3,1,Helmstedter Glasindustrie Aktiengesellschaft.,372.9874572753906,392.19622802734375
657,625,6,1,Gebrüder Botsch Aktiengesellschaft.,539.0635986328125,557.3936767578125
658,626,1,1,Portland-Cementfabrik Alemannia Aktiengesellschaft.,53.428524017333984,73.17675018310547
659,626,3,1,"Chamotte-Industrie Hagenburger-Schwalb, Akt-Ges.",272.0109558105469,291.4526062011719
660,627,1,1,Vereinigte Großalmeroder Thonwerke.,58.55127716064453,75.36760711669922
661,627,4,1,Transatlantische Handels-Aktiengesellschaft.,314.0810241699219,332.6387939453125
662,627,7,1,Portland-Cementwerk Diedesheim-Neckarelz Aktiengesellschaft.,499.9246826171875,517.6334838867188
663,628,1,1,Porzellanfabriken Creidlitz Aktiengesellschaft.,49.9962043762207,69.07476806640625
664,628,4,1,Porti and-Gement werk Burglengenfeld Aktiengesellschaft.,251.2509765625,268.39739990234375
665,628,7,1,Mecklenburgische Granitwerke Aktiengesellschaft.,482.1307678222656,504.3294677734375
666,629,1,1,Boizenburger Plattenfabrik Aktiengesellschaft.,52.518699645996094,71.0926742553711
667,629,3,1,Granit-Aktiengesellschaft Schlesien.,195.42872619628906,214.00270080566406
668,629,6,1,Lippische Eisenindustrie Akt.-Ges.,385.5287170410156,404.1026916503906
669,629,9,1,"Slesazeck Werk Aktien-Gesellschaft,",557.9638061523438,575.3703002929688
670,630,1,1,Ostdeutsche Hartsteinwerke Aktiengesellschaft.,55.17607116699219,74.07011413574219
671,630,4,1,Elektro-Schleifmittelwerke Aktiengesellschaft.,276.98626708984375,295.80096435546875
672,630,6,30,Rheinische Zement-Industrie Aktiengesellschaft.,536.1785278320312,555.9267578125
673,631,1,1,"Deutsche Oement-Industrie, A.-G.",55.529518127441406,76.5295181274414
674,631,4,1,"Villeroy & Doch, Keramische Werke A.-G.",242.28749084472656,261.49627685546875
675,631,7,1,Ziegelwerke Freising Heinrich Lang Akt.-Ges.,469.21875,487.792724609375
676,632,1,1,Porzellanfabrik Güntliersfeld A.-G.,54.97981262207031,73.15664672851562
677,632,4,1,"Geseker Kalk- und Cementwerke Monopol, Aktiengesellschaft.",224.37464904785156,242.08340454101562
678,632,7,2,"Lozalit Aktiengesellschaft,  Fabrik keramisch-technischer Artikel.",538.8063354492188,556.7503662109375
679,633,1,1,Wilhelm Gail’sche Tonwerke Aktiengesellschaft.,54.97605895996094,73.87010192871094
680,633,4,1,Carl Meyer & Go. Aktiengesellschaft.,234.3135986328125,252.64370727539062
681,633,7,2,Friedrich Wasmuth Aktiengesellschaft für  Baustoffhandel u. -Industrie.,433.7638244628906,451.1702880859375
682,634,1,1,Misburger Portland-Cementfabrik Kronsberg Act.-Ges.,55.399986267089844,75.19898223876953
683,634,4,1,"Kalkwerk Oker, Adolph Willikens, Akt.-Ges.",246.9204559326172,266.2176208496094
684,634,7,1,Anton Becker Aktiengesellschaft.,388.68463134765625,406.3934020996094
685,634,10,1,J. Engelsmann A.-G.,521.6106567382812,540.3931274414062
686,635,1,1,Ziegelei- und Industrie-Aktiengesellschaft.,52.97611999511719,71.87016296386719
687,635,4,1,Porzellan-Industrie-Aktiengesellschaft Berghaus.,258.4049987792969,279.8990173339844
688,635,7,1,"Hilstonwerk, Aktiengesellschaft, Brunkensen.",478.4538879394531,496.4538879394531
689,635,10,1,Königsberger Lagerhaus-Aktien-Gesellschaft. ,618.6609497070312,638.1026000976562
690,637,8,1,"Ferd. Frey, Aktiengesellschaft.",445.5860290527344,464.4801025390625
691,637,11,1,Heimelektra Aktiengesellschaft.,583.629150390625,600.4218139648438
692,638,1,2,Portland-Cement und Kalk-Werke Wilhelm Schlenkhoff Akt.-Ges.,79.88298797607422,94.16436004638672
693,638,4,1,"Th. Neizert & Cie,, Fabrik feuerfester Producte, Akt.-Ges.",258.3612060546875,275.17755126953125
694,638,7,2,"Zeipauer Dachstein- u. Braunkohlenwerke Aktiengesellschaft. (Hansdorf, Sdiles.)",481.9222106933594,497.536865234375
695,639,1,1,Märkische Ziegelindustrie Aktiengesellschaft.,49.75321960449219,70.53728485107422
696,639,4,1,Kienzle Uhrenfabriken Aktiengesellschaft.,252.2860565185547,271.18011474609375
697,639,7,1,Berliner Gipskontor Aktiengesellschaft.,567.3134155273438,587.8070068359375
698,640,1,1,Müller-Schlenker Aktiengesellschaft.,50.80521774291992,68.55282592773438
699,640,3,21,Deutsche Frewenziegel Aktiengesellschaft.,241.8787078857422,260.45269775390625
700,640,4,19,"Elektrizitätswerk Riesa, Aktiengesellschaft.",413.2187194824219,431.7926940917969
701,641,1,1,Feldbalmfabrik Liebrecht Aktiengesellschaft.,52.130455017089844,69.3039779663086
702,641,4,1,"Rossel, Schwarz & Co. Aktiengesellschaft.",212.17852783203125,231.9267578125
703,641,6,1,"Sächs. Steinzeug- u. Chamotte-Werk vorm, Hugo Wiessner A.-G.",378.7656555175781,397.0139465332031
704,641,9,1,Elektro-Werke Aktiengesellschaft.,542.1428833007812,558.5745239257812
705,642,1,1,Steinindustrie-Aktien-Gesellschaft.,59.07976150512695,74.20970153808594
706,642,2,20,Zementstein Aktien-Gesellschaft.,230.067626953125,247.12612915039062
707,642,3,23,"Niederrheinische Braunkohlenwerke, Aktiengesellschaft.",428.703857421875,446.1103210449219
708,643,1,1,Stahlbeton Klemlogel Aktiengesellschaft.,57.970947265625,77.41259002685547
709,643,2,15,Allgemeine Deutsche Ziegel-Aktiengesellschaft.,201.067626953125,218.12612915039062
710,643,3,19,Großkraftwerk Stettin Aktiengesellschaft.,367.2623291015625,388.8258361816406
711,644,1,1,Ziegelei Augsburg.,64.2653579711914,80.1397705078125
712,644,4,1,"Traunkraftwerke Aktiengesellschaft,",397.60382080078125,412.570068359375
713,644,6,19,Märkische Baustoffwerke Aktiengesellschaft in Liqu.,569.6705322265625,588.9676513671875
714,645,1,1,Elektrizitätswerk & Straßenbahn Tilsit Aktiengesellschaft.,56.01560592651367,74.2638931274414
715,645,7,1,Niederschlesische Bergbau-Aktiengesellschaft.,469.06671142578125,489.0415344238281
716,646,3,1,Aktienziegelei Bayreuth.,354.3538513183594,371.76031494140625
717,646,6,1,Hessisches Kabelwerk Aktiengesellschaft in Liqu.,543.8760986328125,562.7701416015625
718,647,1,1,H. Windler Aktien-Gesellschaft.,53.31382369995117,71.31382751464844
719,647,4,1,Elektrizitäts- Aktien-Gesellschaft.,261.910400390625,277.0789489746094
720,647,7,1,Dominitwerke Aktiengesellschaft.,464.25518798828125,482.0028076171875
721,648,1,1,Automobil-Aktiengesellschaft.,62.16079330444336,77.2497787475586
722,648,3,17,"Mitteldeutsche Telefon-Aktiengesellschaft,",218.10360717773438,236.4337158203125
723,648,5,15,Porzellanfabrik J. Edelstein Aktiengesellschaft.,361.0874938964844,380.2962646484375
724,648,7,20,Kahle & Giess Nachf. Aktiengesellschaft.,553.1609497070312,572.6026000976562
725,649,1,1,Aktiengesellschaft für Elektrotechnik.,59.13697052001953,75.84026336669922
726,649,4,1,"Licht- und Kraflversorgung Westthüringen, Akt.-Ges.",218.98086547851562,239.25364685058594
727,649,7,1,"Vereinigte Badische Staatssalinen Dürrheim-Rappenau, Akt.-Ges.",387.18609619140625,406.8583984375
728,649,10,1,Süddeutsche Schmirgelwerke Aktiengesellschaft.,561.529541015625,582.529541015625
729,650,1,1,Westdeutsche Licht- und Kraftwerke Aktiengesellschaft.,58.0466194152832,77.17735290527344
730,650,4,1,Elektricitätswerk Westfalen Aktiengesellschaft.,399.0384826660156,418.7867126464844
731,650,4,2,Elektricitätswerk Westfalen Aktiengesellschaft. Sitz in Bochum.,417.5673522949219,430.6822204589844
732,650,6,1,Eisenwerk Josten Aktiengesellschaft.,563.1369018554688,579.8402099609375
733,651,1,1,Elektrische überlandzentrale Friedland i. Meckl. Akt.-Ges.,48.18620681762695,67.2647705078125
734,651,4,1,Ritter Aktiengesellschaft.,251.49221801757812,268.056640625
735,651,6,1,Elektrometaliurgische Werke Horrem Aktiengesellschaft.,521.2168579101562,538.606201171875
736,652,1,1,"Tigges & Co., Aktiengesellschaft.",48.578697204589844,67.15267181396484
737,652,4,1,Wego-Werke Aktiengesellschaft.,229.36090087890625,248.80255126953125
738,652,7,1,Telefon-Bau-Aktiengesellschaft.,402.4818115234375,417.6881408691406
739,652,10,1,"Bayerische & Tiroler Sensen-Union, Aktiengesellschaft.",548.1538696289062,566.1538696289062
740,653,1,1,"Voigtländer & Sohn, Aktiengesellschaft. ",47.668724060058594,66.2426986694336
741,653,3,1,Haueisen & Sohn Aktiengesellschaft.,383.09521484375,400.84283447265625
742,653,6,1,„Fulminawerk Akt.-Ges.“,521.9000854492188,541.9496459960938
743,654,1,1,"R. & 0. Lux. Metallwaren- u. Maschinenfabrik, Akt-Ges.",48.47468566894531,66.18344116210938
744,654,4,1,Steinbock Akt.-Ges^,218.77505493164062,233.6473846435547
745,654,7,1,Bayer. Alpaccawarenfabrik Aktiengesellschaft.,368.8384094238281,387.3205261230469
746,654,10,2,"Schmidt & Willmes, Akt.-Ges., Verkaufsvereinigung von  Fabriken landwirtschaftlicher und industrieller Maschinen.",534.4421997070312,551.0066528320312
747,655,1,1,"H. Anger’s Söhne, Akt.-Ges.",55.097496032714844,74.30628204345703
748,655,4,1,"Bohn & Kahler, Motoren- u. Maschinenfabrik Aktiengesellschaft.",224.017822265625,242.67218017578125
749,655,7,1,Maschinenfabrik Grevenbroich Aktiengesellschaft.,486.15362548828125,504.4837341308594
750,656,1,2,Hansa-Metallwerke Akt.-Ges.,54.99663162231445,74.12736511230469
751,656,3,1,Emil Zorn Aktiengesellschaft.,387.8538513183594,405.26031494140625
752,656,7,1,"Franka, Süddeutsche Akkumulatorenbau, Aktiengesellschaft.",567.668701171875,586.24267578125
753,657,1,2,Mannheimer Maschinenfabrik Mohr & Federhaff  Aktiengesellschaft.,75.97738647460938,90.64868927001953
754,657,3,1,Sudenburger Maschinen-Aktiengesellschaft.,287.6983642578125,306.18048095703125
755,657,6,1,Treuhand-Aktiengesellschaft Südwestdeutschland.,469.8900146484375,489.6889953613281
756,658,1,2,Deutsch-Südamerikanische Bank Aktiengesellschaft.  (Banco Germanico de la America del Sud.),68.88697052001953,85.59026336669922
757,658,4,1,"Staßfurter Blechwarenwerke, Aktiengesellschaft.",467.2536315917969,485.583740234375
758,659,1,1,Süd-Union Bausparkasse Aktiengesellschaft.,51.11674499511719,71.09153747558594
759,659,4,2,Motoren-Werke Mannheim Aktiengesellschaft vorm. Benz Abt. stationärer Motorenbau.,455.3877868652344,469.201171875
760,660,3,3,"Vereinigte Straßenbangesellsdiaften J. S. Kaiilbetzer u. Rheinische  Asphaltgesellschaft Adam Meyer & Co., Aktiengesellschaft. ",467.5634460449219,481.2110900878906
761,661,1,1,Spiegelglasfabrik Reisholz Aktiengesellschaft in Liqu.,56.42320251464844,72.48511505126953
762,661,4,1,G. Polysius Aktiengesellschaft.,211.6038818359375,229.01034545898438
763,661,9,1,Steinhandel Rauen Aktiengesellschaft.,531.8707275390625,547.0784912109375
764,662,1,1,Julius Schürer Aktiengesellschaft. ,50.3538818359375,67.76034545898438
765,662,3,1,"Schöninger Ton- u. Hohlsteinwerke, Aktiengesellschaft.",399.6692199707031,416.46185302734375
766,663,5,1,Möbelstoffe u. Teppiche Held & Klein Akt.-Ges. in Liqu.,195.40386962890625,212.81033325195312
767,663,8,1,Ostpreußische Glashandels-Akt.-Ges.,373.3760681152344,392.2701416015625
768,663,11,1,Ziegelei Malliss Aktiengesellschaft.,529.2191772460938,546.5394897460938
769,664,1,1,Seidenwerk Spinnhütte Aktiengesellschaft.,47.109275817871094,64.77236938476562
770,664,4,1,Baumwollspinnerei Gückelsberg William Schulz A.-G.,262.52606201171875,281.4201354980469
771,664,7,1,Kalksandsteinwerk Trave Aktiengesellschaft.,489.1038513183594,507.1038513183594
772,665,1,1,Deutsche Edelsteingeselischaft vorm. Hermann Wild A.-G.,46.00184631347656,65.58734130859375
773,665,4,1,Porzellanfabrik Mitterteich A.-G.,261.3714599609375,279.625244140625
774,665,7,1,Schmelzbasalt- Aktien-Gesellschaft.,488.5838623046875,503.25982666015625
775,666,1,1,Aachener Immobilien-Aktien-Gesellschaft.,47.828697204589844,66.40267181396484
776,666,4,1,U. Pornitz & Co. Aktien-Gesellschaft.,229.34519958496094,247.09280395507812
777,666,7,1,"Nitsche & Günther, Optische Werke, Aktiengesellschaft.",415.4287414550781,434.0027160644531
778,667,1,1,Tonwerke Kandern Aktiengesellschaft.,52.211524963378906,70.46529388427734
779,667,4,1,Porzellanfabrik Lettin Aktiengesellschaft.,238.7115020751953,256.96527099609375
780,667,7,1,Porzellanfabriken Josef Rieber & Co. Aktiengesellschaft.,376.710693359375,395.4931335449219
781,667,10,1,Lahrer Ofen- u. Tonwarenfabrik Carl u. Otto Müller Akt.-Ges.,540.1883544921875,558.6704711914062
782,668,1,1,Silika- und Schamotte-Fabriken Martin & Pagenstecher A.-G.,51.88786697387695,72.82525634765625
783,668,4,1,P. Bruckmann & Söhne Aktiengesellschaft.,477.9754333496094,496.30572509765625
784,669,1,1,Bank für deutsche Industrie-Obligationen (Industriebank).,50.83293533325195,73.08153533935547
785,672,3,1,"Löthainer Ton- und Kaolinwerke, Aktiengesellschaft.",398.9153137207031,414.78973388671875
786,672,6,1,"A, Ludwig Steinmetz Aktiengesellschaft.",534.5668334960938,551.9561767578125
787,673,1,1,"Schütte, Aktiengesellschaft für Tonindustrie.",56.46644973754883,71.745849609375
788,673,3,1,"Rheinkies- und Betonwerke, Aktiengesellschaft.",230.65821838378906,251.22463989257812
789,673,6,1,Handstrichklinkerziegelei Aktiengesellschaft.,399.5536193847656,417.88372802734375
790,673,9,1,Kärliclier Thonwerke Aktiengesellschaft.,541.8732299804688,557.9351196289062
791,674,1,1,"Traugott Golde, Aktiengesellschaft.",51.37464904785156,69.08340454101562
792,674,4,1,"Porzellan-Fabrik Limbach, Aktiengesellschaft.",250.1909942626953,268.748779296875
793,674,7,1,"Gebrüder Heinemann, Akt.-Ges.",427.5677795410156,443.17510986328125
794,674,10,1,Aktiengesellschaft für Hausaufstockung.,592.5731201171875,609.6375732421875
795,675,1,1,Portland-Zementfabrik Rudelsburg A.-G.,50.621437072753906,68.87520599365234
796,675,2,44,Aktiengesellschaft Alphons Custodis.,441.74835205078125,460.23046875
797,676,1,1,Staatliche Majolika-Manufaktur Karlsruhe A.-G.,57.22679901123047,74.61612701416016
798,676,4,1,M. Brünn & Co. Aktiengesellschaft.,279.7027893066406,294.9473571777344
799,676,7,1,"Württembergische Stein- u. Kalkwerke Akt.-Ges,",523.420654296875,542.203125
800,677,1,1,J. Wlrth Aktiengesellschaft.,55.75384521484375,73.16030883789062
801,677,4,1,"Casseler Basalt-Industrie, Aktiengesellschaft.",239.90675354003906,259.8815612792969
802,677,7,1,Bergbau-Aktiengesellschaft Lothringen. ,498.4609375,517.902587890625
803,679,3,1,Aelteste Volkstedter Porzellanfabrik Aktiengesellschaft.,558.250732421875,573.6167602539062
804,681,10,1,Preußische Bergwerks- und Hütten-Aktiengesellschaft.,600.1167602539062,620.091552734375
805,684,3,2,„Liga“ Aktiengesellschaft für kaufmännische  Versicherungen.,459.3168640136719,474.33184814453125
806,685,1,1,Bausparkasse Westmark Aktien-Gesellschaft.,51.93729019165039,72.01692199707031
807,685,4,1,"Bayerische Motoren Werke, Aktiengesellschaft. ",373.1168518066406,390.50616455078125
808,687,3,1,Franz Hensmann Aktiengesellschaft.,380.3538818359375,398.3538818359375
809,687,6,1,Häusler & Bergmann Aktiengesellschaft.,554.2036743164062,572.5337524414062
810,688,1,1,Futterstoff Aktiengesellschaft.,56.20124053955078,73.01757049560547
811,688,4,1,Geraer Filztuchfabrik Lechla & Mehlhorn Akt.-Ges.,263.774658203125,281.4834289550781
812,688,7,1,Schuhfabriken Haug & Leonhardt Aktiengesellschaft.,481.2704772949219,500.5676574707031
813,689,1,1,Bausparkasse Mainz Aktiengesellschaft.,54.537498474121094,73.74628448486328
814,692,3,1,Baumwollspinnerei Eilermark.,522.1983032226562,540.680419921875
815,693,1,1,"Berlin-Gubener Haarhutfabrik, Aktiengesellschaft.",54.21118927001953,71.02751922607422
816,693,4,1,Schmirgelwerke A. W. Friedrich Aktiengesellschaft.,254.4346466064453,272.1434020996094
817,693,7,1,von Asten & Co. Aktiengesellschaft.,526.3846435546875,544.0934448242188
818,694,1,1,Aktien-Gesellschaft Seidenstoffweberei Donaueschingen.,51.36231994628906,72.92583465576172
819,694,4,1,Gebrüder Becker — Eduard Becker Soehne Aktiengesellschaft.,174.9656219482422,193.2139129638672
820,694,7,1,M. Stern Aktiengesellschaft.,406.75360107421875,425.0837097167969
821,695,1,1,Deutsche Reichsbahn-Gesellschaft. ,54.459312438964844,72.12240600585938
822,700,12,1,Duncan’s Leinen-Industrie-Aktiengesellschaft.,433.117431640625,453.4738464355469
823,701,1,1,"Aktiengesellschaft für Färberei und Appretur, Glauchau.",48.49663162231445,67.62736511230469
824,701,8,1,Treuhand-Aktiengesellschaft.,416.222412109375,431.36199951171875
825,702,1,1,Rossweiner Maschinenfabrik Aktiengesellschaft.,55.11307144165039,72.17757415771484
826,702,4,1,Kraftwerk Homburg Akt-Ges.,280.8746643066406,298.58343505859375
827,702,7,1,Siegener Eisenindustrie Aktiengesellschaft.,456.511474609375,474.7652587890625
828,703,1,1,„Heimat“ Gemeinnützige Bau- und Siedlungs-Aktiengesellschaft.,52.61922836303711,69.41185760498047
829,703,4,1,Metallwerke von Galkowsky & Kielblock Aktiengesellschaft.,453.8109436035156,473.2525939941406
830,704,1,1,Spiegelmanufaktur Waldhof Aktiengesellschaft.,53.61681365966797,71.00614166259766
831,704,4,1,Fritz Radefeldt Aktiengesellschaft.,271.6626892089844,286.8150634765625
832,704,7,1,Pfalz-Saarbrücker Hartstein-Industrie Aktiengesellschaft.,422.0804443359375,441.37762451171875
833,705,1,1,"Gußwerke, Aktiengesellschaft.",50.15386962890625,67.56033325195312
834,705,4,1,Illerwerke Aktiengesellschaft.,353.5538635253906,371.5538635253906
835,706,1,1,Laupheimer Werkzeugfabrik vorm. Josef Steiner & Söhne. ///,46.13933563232422,71.95406341552734
836,706,3,1,Portlandzement- u. Kalkwerke Sachsen-Anhalt Akt.-Ges.,457.6618347167969,477.2473449707031
837,707,1,2,"Siegener Akt.-Ges. für Eisenkonstruktion,  Brückenbau und Verzinkerei.",68.1787338256836,86.7527084350586
838,707,3,1,Portland-Zement- u. Kalkwerke „Anna“ Aktiengesellschaft.,422.3677673339844,441.0221252441406
839,708,1,1,Liegnitzer Kunststeinwerbe Aktiengesellschaft.,57.21359634399414,75.54369354248047
840,708,4,1,Offenbacher Portland-Cement-Fabrik Aktiengesellschaft.,195.3638153076172,213.3638153076172
841,708,7,1,Neukirchen-Lugauer Ziegelwerke Aktiengesellschaft.,394.30316162109375,415.0872497558594
842,708,10,1,Neue Münchener Aktien-Zlegelei Aktiengesellschaft in Liqu.,575.3860473632812,594.2800903320312
843,709,1,1,"Schmolz & Bickenbach, Stahl-Aktiengesellschaft.",49.686988830566406,71.7323989868164
844,709,4,1,"Hohburger Quarz-Porphyr-Werke, Akt.-Ges. ",264.3260803222656,283.22015380859375
845,710,3,1,"Portland Cement-Fabrik „Stadt Oppeln“, Aktiengesellschaft.",303.39666748046875,322.52740478515625
846,711,1,1,Portlandcement- u. Kalkwerke Elsa Aktiengesellschaft.,57.47611999511719,76.37016296386719
847,711,4,1,"Baumaferialienvertrieb für Mecklenburg, Aktiengesellschaft.",325.4369201660156,345.6357421875
848,711,7,1,"Porzellanfabrik Zeh, Scherzer & Co., Aktiengesellschaft.",451.75384521484375,469.1603088378906
849,712,1,1,"Schieferwerke „Ausdauer“, Aktiengesellschaft.",58.16230773925781,79.72582244873047
850,712,4,1,"Neustettiner Hartziegel-Fabrik, Act.-Ges.",388.1291809082031,404.92181396484375
851,712,7,1,A. H. Theyson Aktiengesellschaft.,512.1452026367188,529.8927612304688
852,713,1,1,Möller & Horn Akt.-Ges.,55.35602569580078,71.83622741699219
853,713,4,1,Gebr. Scharlach Aktiengesellschaft.,215.9062957763672,233.850341796875
854,713,7,1,"Georgewitzer Filzfabrik, Aktiengesellschaft.",381.92681884765625,399.3161315917969
855,713,10,1,Modische Damenkleider Aktienges. in Liqu.,566.0509643554688,583.1973876953125
856,714,1,2,"A. Anschütz, Aktiengesellschaft,  Tiefbauunternehmung, Schotter- und Kalkwerk.",70.3187484741211,88.8927230834961
857,714,4,1,Süddeutsches Portland-Cement-Werk Aktiengesellschaft.,244.83607482910156,264.5083923339844
858,714,7,1,Mansfeldscher Kupferschieferbergbau Aktiengesellschaft.,440.7785339355469,460.5267639160156
859,715,6,1,Lübecker Flender-Werke Aktiengesellschaft.,608.1177978515625,626.7721557617188
860,716,3,1,J. Schwerin & Söhne Aktiengesellschaft.,263.774658203125,281.4834289550781
861,716,6,2,"Porzellanfabrik Rauenstein, vorm. Fr. Chr. Greiner & Söhne, Akt.-Ges.",478.24127197265625,492.49859619140625
862,717,1,1,Württembergische Strickwarenfabrik Göppingen.,54.318748474121094,72.8927230834961
863,717,4,1,Mech. Drillweberei Göppingen Langbein & Bühler Akt.-Ges.,260.0785217285156,279.8267517089844
864,717,7,1,"Gebr. Schriinder, Aktiengesellschaft.",470.5036315917969,488.833740234375
865,718,1,1,"Brandenburgische Flachsröstanstalt, Akt.-Ges.",53.409324645996094,71.07241821289062
866,718,4,1,Feierabend & Ort Aktiengesellschaft.,239.35385131835938,256.76031494140625
867,718,7,1,Guben-Rastatter Hutstoffwerke Aktiengesellschaft.,401.7369079589844,421.93572998046875
868,718,10,1,Herrn. Joseph Wähler Aktiengesellschaft in Liqu.,558.2578125,576.9121704101562
869,719,1,1,"Friedr. Schmidt, Aktiengesellschaft.",54.70677185058594,74.68156433105469
870,719,4,1,Westdeutsche Wäschefabrik Willi Weyl Akt.-Ges.,213.5760955810547,232.4701385498047
871,719,6,1,"Schaumburger Steinbrüche, Aktiengesellschaft.",382.8874816894531,402.09625244140625
872,719,9,1,Hessische Portlandzementfahrik Steinau Aktiengesellschaft.,547.4109497070312,566.8526000976562
873,720,1,1,Portland-Cementwerk Schwanebeck Akt.-Ges. ,58.511451721191406,76.76522064208984
874,721,29,1,Johann Borgers Aktiengesellschaft.,280.7509765625,297.89739990234375
875,721,32,1,Kurzwaren Großhandel Aktiengesellschaft (Kurzag).,477.31683349609375,494.7061462402344
876,722,1,1,Roschützer Porzellanfabrik Unger & Schilde Aktiengesellschaft.,56.97605895996094,75.87010192871094
877,722,4,1,Reudener Ziegelwerke Aktiengesellschaft. ,208.12091064453125,227.56256103515625
878,723,1,1,Ludwig Lesser Aktiengesellschaft in Liqu.,53.67906951904297,69.0736312866211
879,723,4,1,Bayerische Granit-Aktiengesellschaft. ,145.8155975341797,164.0638885498047
880,724,26,1,208 062 F. C. Wetzler Aktiengesellschaft.,534.2067260742188,554.1815185546875
881,725,1,1,"Jakob Krebs, Tuchfabrik, Aktiengesellschaft.",55.734764099121094,73.36421203613281
882,725,4,1,"Chamotte- und Klinkerfabrik Waldsassen, Aktiengesellschaft.",267.2447814941406,284.87420654296875
883,725,7,1,Mech. Trikotweberei Ludwig Maier & Co. Akt.-Ges.,478.2714538574219,496.5252380371094
884,726,1,1,M. Hiller Nachf. Aktiengesellschaft.,54.31357192993164,72.64366912841797
885,726,4,1,Aktiengesellschaft Sack- und Jutewarenfahrik Hans Deuter.,217.09605407714844,236.76837158203125
886,726,7,1,„Webag“ Webwaren Aktiengesellschaft.,363.9384765625,383.68670654296875
887,726,8,23,"/ , Wollgarn-Aktien-Gesellschaft.",563.40283203125,578.383544921875
888,727,1,1,Spergauer Kaolin- und Sandwerke Aktiengesellschaft,49.56924057006836,66.36186981201172
889,727,4,2,Trebes & Henning Bernauer Handschuhvertrieb  Aktiengesellschaft.,239.02069091796875,254.22850036621094
890,727,7,1,"Westf. Textilwerk Hermann te Kniepe, Akt.-Ges.",390.0013427734375,407.1473388671875
891,727,10,1,Bamberger Kalikofabrik Aktiengesellschaft.,564.7039184570312,582.7039184570312
892,728,3,2,"Max Lewin Aktiengesellschaft für Fabrikation von Kinderkopf­ bedeckungen, Sporthüten und Baby-Konfektion.",519.3900146484375,539.1890258789062
893,729,1,2,Ed. Frankenberg Erste Deutsche Daunendeckenfabrik Aktiengesellschaft.,66.58692932128906,81.77326965332031
894,729,5,1,Teppich- und Textilwerke Aktiengesellschaft.,238.1167449951172,258.091552734375
895,730,1,1,Mech. Baumwoll-Spinnerei & Weberei Bayreuth. ,50.26309585571289,67.32759857177734
896,730,4,1,Gesellschaft f ür Baumwoll-Industrie (vorm. Ludw. & Gust. Gramer).,498.91583251953125,513.6683959960938
897,731,1,1,Haarverarbeitungs-Aktiengesellschaft Breslau.,50.928733825683594,69.5027084350586
898,731,4,1,Ketschendorfer Kunstlederfahrik Aktiengesellschaft.,299.5744934082031,320.85809326171875
899,731,7,1,"Schamotte-Werke Karl Fliesen, Aktiengesellschaft.",483.03314208984375,499.0950622558594
900,732,1,2,Allgäuer Baumwollspinnerei und Weberei Blaichach ///  vorm. Heinrich Gyr.,66.70606231689453,83.18626403808594
901,732,4,1,Gebr. Grumach Aktiengesellschaft.,479.2463073730469,497.19036865234375
902,733,1,1,Württembergische Leinen-Industrie. ,52.42095947265625,71.86260223388672
903,733,4,1,Emil Jacoby Aktiengesellschaft gegr. 1872.,472.0808410644531,492.3536071777344
904,734,1,1,Friedrich-Wilhelms-Bleiche Akt.-Ges.,53.50122833251953,70.31755828857422
905,734,4,1,J. Weiss Aktiengesellschaft.,217.49224853515625,234.05667114257812
906,734,7,1,Niedieck & Go. Akt.-Ges.,377.6631164550781,394.7276306152344
907,734,10,1,Badische Weberei Aktiengesellschaft.,546.7928466796875,562.0374145507812
908,735,1,1,Sächsische Wirkwaren-Aktiengesellschaft.,49.337486267089844,68.54627227783203
909,735,4,1,Schuhfabrik Rheinland Aktiengesellschaft in Liqu.,163.817626953125,180.87612915039062
910,735,7,1,Imhof & Berchter Aktiengesellschaft.,299.9156494140625,318.1639404296875
911,735,10,1,Berufskleidung Akt.-Ges.,431.24285888671875,447.6745300292969
912,735,13,1,Textil-Einzelhandels-Aktiengesellschaft in Liqu.,550.817626953125,567.8761596679688
913,736,1,2,Nürnberger Allgemeine Versicherungs-Vermittlungs-Bank Akt-Ges.,66.94104766845703,81.66036224365234
914,736,4,1,Ginnow & Schlesinger Hutfabrik Aktiengesellschaft.,286.2674560546875,306.62384033203125
915,736,7,1,Spinnerei und Weberei Friedr. Lühl Akt.-Ges.,422.8106994628906,441.5931396484375
