firm_id,page,block,line,firmname,firmname_y_start,firmname_y_end
152,260,7,1,Bayerische Landesgewerbebank-Akt.-Ges.,383.0538635253906,401.0538635253906
153,261,3,12,Bayerische Treuhand-Aktiengesellschaft.,159.0509490966797,175.27403259277344
154,261,4,50,"Deutsche Allgemeine Treuhand-Aktiengesellschaft,  München-Nürnberg.",530.7428588867188,545.06396484375
155,262,4,1,"Deutsche Haupthank für Hypothekenschutz, Aktien-Gesellschaft.",196.1177978515625,214.77215576171875
156,262,7,2,Landesbank bayerischer Grund- und Hausbesitzervereine Äktien-Geselischaft.,556.084716796875,571.2198486328125
157,263,4,1,Münchener Bankverein Aktiengesellschaft in Liqu.,200.84085083007812,221.11363220214844
158,263,6,1,"Im Jahre 1930 konnten 20%, im Jahre 1931 10% an am 25./1. 1934. Münchner Beteiligungs-Aktiengesellschaft.",271.6191711425781,288.939453125
159,263,9,1,"Süddeutsche Holzwirtschaftsbank, Aktiengesellschaft.",445.0794982910156,466.0794982910156
160,264,4,1,Süddeutsche Treuhand-Gesellschaft A.-G.,479.31671142578125,499.2915344238281
161,265,4,1,Kreisbank Gladbach Aktiengesellschaft.,134.8106689453125,153.59310913085938
162,265,7,1,Amylo-Bank Aktiengesellschaft.,434.1883850097656,452.6705017089844
163,266,4,1,Ostsachsen-Bank Aktiengesellschaft.,173.91766357421875,190.97616577148438
164,266,8,1,Neustädter Bank.,400.65277099609375,416.80755615234375
165,267,4,1,Land- und Forstbank Aktiengesellschaft.,176.163818359375,193.57028198242188
166,267,7,1,Fritz Neumeyer Aktiengesellschaft.,426.3531799316406,447.13726806640625
167,268,2,1,Pforzheimer Bankverein A.-G.,68.26092529296875,87.70256805419922
168,268,7,1,Aktien-Gesellschaft.,336.29949951171875,351.40338134765625
169,268,9,1,"Grund- und Hypothekenbank, Aktiengesellschaft.",576.8369140625,593.5402221679688
170,269,4,1,Plauener Bank Aktiengesellschaft. ,218.5538787841797,236.5538787841797
171,270,27,1,Radeberger Bank Aktiengesellschaft.,478.8291931152344,496.14947509765625
172,271,4,1,Reichenbacher Bank Aktiengesellschaft.,191.31874084472656,209.89271545410156
173,271,7,1,Norddeutsche Revisions- und Treuhand-Aktiengesellschaft.,512.769287109375,530.4324340820312
174,272,4,1,Erste Allgemeine Sparversicherungs-Bank A.-G.,125.96672058105469,145.94151306152344
175,272,6,47,Genossenschaftliche Zentralbank Aktiengesellschaft.,502.9644775390625,524.2481079101562
176,273,4,20,Treuhand Aktiengesellschaft für Saar- und Rheinland.,343.76348876953125,364.25701904296875
177,273,5,18,"Schmiedeberger Bank, Aktiengesellschaft.",527.6578369140625,546.3121948242188
178,274,4,1,Pommersche Bank Aktiengesellschaft. ,298.3466491699219,317.4773864746094
179,276,2,1,Stollberger Stadtbank Aktiengesellschaft.,69.1708984375,88.61254119873047
180,276,5,1,Ohr. Pfeiffer Aktiengesellschaft.,371.8408203125,392.11358642578125
181,276,8,1,Schwäbische Treuhand-Aktiengesellschaft.,602.1760864257812,621.0701293945312
182,277,4,2,Stuttgarter Kassen-Verein und Effektengirobank  Aktien-Gesellschafi,380.2179260253906,395.5744323730469
183,277,7,1,Württembergische Finanz-Aktiengesellschaft.,613.9032592773438,634.6873168945312
184,278,4,1,Bankverein Werther Aktiengesellschaft.,175.90126037597656,192.7175750732422
185,278,6,1,Industrie- und Gewerbebank Akt.-Ges.,408.01605224609375,424.49627685546875
186,278,9,1,Bergisch-Märkische Industrie-Gesellschaft ,558.3630981445312,575.4275512695312
187,280,2,1,"Merkur Treuhand- u. Grundstücksverwaltungs-Aktiengesellschaft,",71.20096588134766,87.42406463623047
188,280,5,1,J. Wichelhaus P. Sohn Aktiengesellschaft.,243.2115020751953,261.46527099609375
189,280,8,1,Wurzener Bank.,474.2060546875,490.686279296875
190,281,4,2,"Zörbiger Bankverein von Schröter, Körner & Comp., //  Kommanditgesellschaft auf Aktien.",221.6860809326172,240.5801239013672
191,281,6,2,"Zörbiger Creditverein von Lederer, Kotzsch & Co.,  Kommanditgesellschaft auf Aktien.",571.1038208007812,588.5103149414062
192,282,4,1,"Zwickauer Stadtbank, Aktiengesellschaft.",233.4676513671875,250.52615356445312
193,282,9,1,"Schachtbau, Asphaltgewinnung und -Verarbeitung. Actien-Gesellschaft Frankenberg.",591.8676147460938,608.9261474609375
194,283,4,1,Barbara Akt.-Ges. in Liqu.,158.35382080078125,175.76028442382812
195,283,7,1,Gemeinnützige Siedlungs-Aktiengesellschaft Altona.,285.9360656738281,304.83013916015625
196,283,10,1,"Thormaim & Stiefel, Aktiengesellschaft.",465.1474609375,484.3562316894531
197,284,4,1,„AGEKA“ Aktiengesellschaft für Kleinwohnungsbau.,150.64100646972656,169.1988067626953
198,284,7,1,Aktiengesellschaft für Büro- u. Geschäftshausausbauten in Liqu.,350.01971435546875,370.3071594238281
199,284,10,1,Aktiengesellschaft für Eisenbeton- und Tiefbau in Liau.,464.9753112792969,480.8497314453125
200,284,13,1,Aktiengesellschaft für Grundstücksverwaltung und Außenhandel.,630.3009643554688,647.4473876953125
201,285,4,1,Aktiengesellschaft für Handel und Grundbesitz in Liqu.,126.04521179199219,143.79281616210938
202,285,7,1,Alexahaus Aktiengesellschaft.,245.16763305664062,262.22613525390625
203,285,10,1,Allgemeine Berliner Grundstücks-Aktiengesellschaft.,436.3860778808594,455.2801513671875
204,285,13,1,Allgemeine Boden-Aktiengesellschaft in Liqu. ,615.8682250976562,636.4346313476562
205,286,4,1,Anker Grundstücks-Aktiengesellschaft.,286.56561279296875,304.81390380859375
206,286,7,1,„Astra“ Grundstücks-Aktiengesellschaft.,432.4360656738281,451.33013916015625
207,286,10,1,Augsburger Str. 37 Grundstücksverwertungs-Aktiengesellschaft.,616.8135986328125,635.1436767578125
208,287,2,2,"Augusta, Hausverwaltungs- und Grunderwerbs-  Aktiengesellschaft in Liqu.",84.9874496459961,104.19623565673828
209,287,5,1,Baufmanzierimg Aktiengesellschaft.,199.28912353515625,214.68368530273438
210,287,8,1,Baugesellschaft Kurfürstenstraße Aktiengesellschaft.,355.37091064453125,374.81256103515625
211,287,11,1,Bellevue Grundstücks-Aktiengesellschaft.,554.277587890625,571.3361206054688
212,288,2,1,Bellevue Immobilien Aktiengesellschaft.,67.93608093261719,86.83012390136719
213,288,5,1,"Julius Berger, Tiefbau-Aktiengesellschaft. ",352.7787170410156,371.3526916503906
214,290,4,1,Berlinerstraße 86/87 Grundstücks-Aktiengesellschaft.,408.494873046875,430.2660827636719
215,290,7,1,Berliner Terrain- u. Bau-Aktiengesellschaft.,533.513671875,551.84375
216,291,4,1,Berlinische Grundbesitz Aktiengesellschaft.,234.45001220703125,254.49957275390625
217,291,7,1,„Berra“ Bau-Gesellschaft auf Aktien.,378.663818359375,396.0702819824219
218,291,10,1,Beton- und Monierbau Aktien-Gesellschaft. ,570.9708862304688,590.4125366210938
219,293,36,1,"Biabag, Bau- u. Industriebeteiligungs-Akt.-Ges. in Liqu.",500.8138732910156,518.8139038085938
220,293,38,10,Bodengesellschaft am Hochbahnhof Schönhauser Allee //  Aktien-Gesellschaft in Liqu.,619.1536254882812,637.4837036132812
221,294,4,1,Boswau & Knauer Aktiengesellschaft. ,208.13999938964844,231.11793518066406
222,296,10,2,"Brandenburgische Bahn-, Straßen- und Tiefbau-  Aktiengesellschaft.",359.4706726074219,374.6784973144531
223,296,12,1,Brandenburgische Grundwert Aktiengesellschaft.,620.864501953125,642.1481323242188
224,297,3,12,Brüstra Grunderwerbs-Akt.-Ges. in Liqu.,164.37144470214844,182.62521362304688
225,297,4,10,„Bubiag“ Grundstücksaktiengesellschaft.,271.420654296875,290.2030944824219
226,297,5,18,Bürohaus der Berliner Stadtsynode Akt.-Ges.,440.0706787109375,458.8531188964844
227,297,7,1,Cornelia Hausverwaltungs- und Grunderwerbs-Akt.-Ges. in Liqu.,603.4660034179688,619.9462280273438
228,298,2,1,Dachdeckung und Bauindustrie Aktiengesellschaft.,69.04080963134766,89.3135757446289
229,298,5,1,Deutsche Bau- und Grundstücks-Aktiengesellschaft.,254.98690795898438,271.6902160644531
230,298,8,1,Deutsche Boden-Akt.-Ges.,528.0692749023438,545.732421875
231,299,4,2,"Deutsche Gesellschaft zur Förderung des Wohnungsbaues,  gemeinnützige Aktiengesellschaft.",134.0606689453125,152.84310913085938
232,299,5,27,Domus-Bau-Aktiengesellschaft.,377.52239990234375,392.14752197265625
233,299,7,1,Domus bona Grundstücks-Akt.-Ges. zu Berlin in Liqu.,538.5447998046875,556.1742553710938
234,299,9,1,Domus optima Grundstücks-Akt.-Ges. zu Berlin in Liqu.,640.3563232421875,658.3003540039062
235,300,4,1,Elsnerhaus Aktiengesellschaft.,122.1787338256836,140.75270080566406
236,300,7,1,Elysium Grundstücks-Aktiengesellschaft.,314.00927734375,331.67236328125
237,300,10,1,Emrovita Hausverwaltung Oranienburgerstraße Akt.-Ges.,440.7244873046875,462.0080871582031
238,300,13,1,„Erda“ Aktiengesellschaft für Bodenbesitz und Hypotheken.,604.9287109375,623.502685546875
239,301,2,1,Europahaus Aktiengesellschaft.,69.53911590576172,84.93367767333984
240,301,5,1,Farche Grundstücks-Verwaltungs-Aktiengesellschaft.,282.77911376953125,305.5603332519531
241,301,8,1,Feldag Grundstücks-Aktien-Gesellschaft.,417.90130615234375,435.04730224609375
242,301,11,1,„Freia“ Grundstücksverwertungs-Aktiengesellschaft.,580.0051879882812,597.7527465820312
243,302,4,1,"Friedrich-Wilhelmstädtisches Theater Verwaltimgs-A,-G.",171.80189514160156,191.38739013671875
244,302,7,1,Große Frankfurterstraße 12—13 Grundstücks-Aktiengesellschaft.,317.95220947265625,334.5166320800781
245,302,10,1,Grund und Boden Aktiengesellschaft für Realwerte.,490.6448059082031,508.27423095703125
246,303,2,1,Grunderwerbs- u. Verwertungs-Akt.-Ges. Zentrum.,71.66120147705078,88.47753143310547
247,303,5,2,Grundstück Hochstraße 2—4 Aktiengesellschaft.,282.9614562988281,301.2152404785156
248,303,8,1,Grundstücks-Aktiengesellschaft Augustus.,470.33099365234375,488.8887634277344
249,303,11,1,Gnmdstücks-Akt.-Ges. Carolus.,567.61669921875,588.448974609375
250,304,2,1,Grundstücks-Akt.-Ges. Dido.,68.82551574707031,88.1951675415039
251,304,5,1,Grundstücks-Akt.-Ges. Großstadt-Idyll.,175.94627380371094,193.89031982421875
252,304,8,1,Grundstücks-Aktiengesellschaft Hermes.,259.21307373046875,276.277587890625
253,304,11,1,Grundstücks-Aktiengesellschaft Krimhild in Liqu.,373.7562561035156,391.7003173828125
254,304,14,1,Grundstücks-Aktiengesellschaft Neuland.,514.8522338867188,531.4166870117188
255,304,18,1,"Grundstücks-Akt.-Ges. Paulshornerstraße,",629.6962890625,647.6403198242188
256,305,4,1,Grundstücks-Aktiengesellschaft Romains.,159.9331512451172,175.99505615234375
257,305,7,2,"Grundstücksgesellschaft Berliner Straße 165, 167, 168 Aktiengesellschaft.",315.1969299316406,330.3832702636719
258,305,10,2,Grundstücks-Gesellschaft Kaiserin Augustastr. 57  Aktiengesellschaft.,555.690185546875,570.8853759765625
259,306,2,2,Grundstücksgesellschaft Stubenrauchstr. 51/52  Aktiengesellschaft.,86.40422821044922,101.5809326171875
260,306,5,1,Grundstücks-Ges. Wittenhergplatz Akt.-Ges.,207.0638885498047,225.0638885498047
261,306,8,1,Grundstücksverwaltungs-Akt.-Ges. Bellevuestraße 13.,403.9419860839844,426.25775146484375
262,306,11,1,"Grundstücksverwaltungsgesellschaft Inselstraße 7, Akt.-Ges.",552.20361328125,570.53369140625
263,307,2,1,Grundverwertungs- Aktiengesellschaft.,70.62236022949219,85.761962890625
264,307,5,1,Grundwert Aktiengesellschaft Kaiserdamm.,227.7831268310547,243.84503173828125
265,307,8,1,Grunewaldstraße 63 Grundstücks-Verwaltungs-Akt.-Ges.,377.31231689453125,398.8758239746094
266,307,10,1,Gruwag Grundstücksverwaltungsaktiengesellschaft in Liqu.,459.86669921875,479.8415222167969
267,307,13,1,„Habe“ Haus- u. Boden-Akt.-Ges.,613.5408325195312,633.8135986328125
268,308,2,1,Habermann & Guckes-Lietoold Aktiengesellschaft. //,45.08696746826172,94.38407135009766
269,309,14,1,Hamarro Grunderwerbs-Akt.-Ges. in Liqu.,639.8606567382812,658.6431274414062
270,310,3,26,"Handelsvereinigung für Industriewerte, Akt.-Ges.",285.65673828125,305.6315612792969
